node,time,x,y
0,464.44441141080506,251.20240487530828,123.63528887648135
0,1180.8926662041167,232.21133285947144,123.26225838903338
0,1778.183894875344,8.985259311273694,231.45118929911405
0,2358.1109026015165,69.44814436510205,8.67163121001795
0,2997.5269665479927,397.7810151334852,15.763460067566484
0,3598.351249226267,400.3210102636367,179.38898213487118
0,3996.6986263838103,60.80170298367739,119.87679599411786
0,4799.727247071092,138.2464477289468,807.4795802757144
0,5378.279075755656,58.50013225711882,710.1762107918039
0,5968.951073805576,44.46947372704744,806.2996581983753
0,6588.607594244832,257.09873069263995,514.1208612476476
0,7180.028634592762,261.5981977917254,430.2426669560373
0,7776.123461803718,472.7828631773591,505.9701729649678
0,8399.554237913833,165.59547801874578,222.3534357813187
0,8978.17612889983,60.80170298367739,119.87679599411786
0,9575.277547954272,274.57822729833424,236.51649348717183
0,10182.14089230108,187.8235252872109,406.6426575602964
0,10796.973800510665,381.8280598465353,600.1541982726194
0,11269.750181602378,490.4489736258984,491.1423787744716
0,11997.944586043022,289.95208241790533,753.1771402466111
0,12596.559834134325,361.1604082342237,878.9804779612459
0,13193.243936320105,423.7863620184362,756.1338978740387
0,13721.636191482065,482.8392758164555,337.3394347517751
0,14322.991876480295,526.2373616937548,18.525802257470787
0,14879.847861765003,490.4489736258984,491.1423787744716
0,15572.167870127938,352.35139289684594,793.5381234553643
0,16052.492784690943,474.35871340706944,474.49566495558247
0,16727.009978457736,36.23088035359979,449.0996773582883
0,17247.47067692664,767.2387721799314,483.9126833179034
0,17948.86509737263,872.7170630805194,487.5735796159133
0,18593.900799073366,596.6529850251973,557.5452259927988
0,19106.09801722476,474.35871340706944,474.49566495558247
0,19469.09982527868,509.3591763600707,18.15742191299796
0,20029.599918857104,113.26371377334,9.597082801163197
0,20976.68245048252,501.085962664336,311.9206603313796
0,21600.0,831.1350338467037,486.1303679788449
1,596.8933603662026,308.7297940440476,454.70967180188745
1,1195.41878791591,361.3329293094576,492.1554574044421
1,1623.4070105840765,458.3513926714659,683.6976488386281
1,2378.3969777999678,279.1606338825077,431.2787657994777
1,2985.7062557184327,165.3469246700406,234.5824680472724
1,3498.993694954589,215.96074580028653,235.4804083979689
1,4184.167926266228,19.70501070842147,231.7391184205189
1,4799.07325395173,153.02098876424134,826.2368091009557
1,5394.650350867676,58.50013225711882,710.1762107918039
1,5997.392365199417,95.84363567829132,824.6792728146538
1,6583.073354030783,58.50013225711882,710.1762107918039
1,7055.910003835017,60.80170298367739,119.87679599411786
1,7786.388205783938,400.1924045141786,15.816525732167063
1,8396.25912119534,310.62931591272354,541.3776247599162
1,8928.863363100032,363.4271513223648,455.8458420350216
1,9560.956960368185,264.25226133316755,877.4297273741104
1,10199.504098336996,367.8851486779749,897.0010922341608
1,10790.796656143537,376.096157759428,739.2796592395753
1,11391.047594890068,255.9372913017869,788.2992090242915
1,11947.13468285348,472.7828631773591,505.9701729649678
1,12583.159139642768,274.57822729833424,236.51649348717183
1,12978.025426084158,258.94413425028324,469.8677437258884
1,13737.622831702403,15.288660222664475,747.844925633166
1,13737.622831702403,15.288660222664475,747.844925633166
1,14943.13165274046,69.44814436510205,8.67163121001795
1,15578.43011536415,375.60465963184834,198.22350264899436
1,16183.610964467432,413.3567216955125,16.085282642859966
1,16761.422310467686,293.9031274598092,124.45855895755813
1,17390.810156118827,434.0501233711839,239.8319662651047
1,17985.72708971879,289.22517126984894,309.53048320813105
1,18579.346632860077,307.80611294694245,188.640215321444
1,19198.902681662887,261.5981977917254,430.2426669560373
1,19767.110544014384,389.5163855161518,537.9818582525477
1,20317.99612903038,34.96605319716036,465.26284842332825
1,20998.402143838583,137.35484825633466,825.8535497472622
1,21586.41880190619,36.53743004612625,748.6917718001641
2,595.5837819319577,765.7251265663654,562.4264457575046
2,1187.3243121325831,255.73605509847405,792.5857602702454
2,1763.0237655010878,325.7059546876699,738.1992377485149
2,2381.419070487579,383.4700717832893,600.2171943685971
2,2860.4092580962943,34.96605319716036,465.26284842332825
2,3598.1095655312583,44.46947372704744,806.2996581983753
2,4196.604829778961,15.288660222664475,747.844925633166
2,4788.691950346285,58.50013225711882,710.1762107918039
2,5217.142090729194,11.63932285271585,805.8678296646103
2,5999.0555541877,381.01252448372543,15.394437251146885
2,6518.478939991355,372.778578331694,238.54261565115303
2,7178.855592257911,282.310619039461,393.05596154695377
2,7774.491530951336,329.71225039847195,455.1320838490501
2,8385.66800464402,293.7994531020522,254.49833747558296
2,8997.812969062818,268.07587846182287,123.96670387778433
2,9587.816980250864,57.28911161236465,163.90831115888432
2,10193.02750974578,166.36585896648467,185.0217592627741
2,10759.375879224794,274.57822729833424,236.51649348717183
2,11338.957540193633,413.3567216955125,16.085282642859966
2,11794.793331443792,56.46811485663056,174.28244554903358
2,12481.087010140756,13.902809895575048,118.48701170366256
2,13115.434856395525,501.29331137798727,129.24753885809332
2,13789.826488739502,325.0883740708232,597.9765104111284
2,14398.511376299328,375.43264187313616,755.12080101436
2,14999.007339618522,336.77477917447686,878.1515315584838
2,15531.318213316186,445.5345114972442,872.6254348522052
2,16106.736399771446,767.2387721799314,483.9126833179034
2,16794.555345755867,307.0560460668057,201.6281233374029
2,17330.615445259133,404.8968941587955,126.645833236631
2,17990.43797501047,309.74358679167926,169.3150028474629
2,18594.663259823545,411.8525139801204,35.668893785215914
2,19185.535429068583,364.6085112374276,260.50521276239306
2,19773.076686144683,21.0792495906353,231.7751918318681
2,20385.258919520373,15.827766880393028,147.7818267652765
2,20984.72876471585,215.96074580028653,235.4804083979689
2,21598.846685907203,266.3088375721127,359.8433784265071
3,593.652742447246,755.0051980428398,483.56731578847393
3,1155.4584234644665,464.613323841244,474.1963466228917
3,1594.8066523545058,34.96605319716036,465.26284842332825
3,2393.71877899057,95.84363567829132,824.6792728146538
3,2994.0600715923165,82.88130184076726,750.5354701774195
3,3343.455425998317,18.124362379312515,702.3536398191936
