source,target
0,3
0,6
0,54
0,103
0,115
0,126
0,162
0,174
0,197
1,11
1,35
1,39
1,71
1,84
1,119
1,144
1,152
1,174
2,5
2,40
2,59
2,66
2,73
2,78
2,80
2,81
2,95
2,116
2,139
2,140
2,157
2,167
2,171
2,172
2,184
2,189
3,5
3,28
3,29
3,41
3,43
3,44
3,45
3,51
3,52
3,58
3,60
3,68
3,72
3,74
3,80
3,85
3,93
3,111
3,120
3,123
3,124
3,125
3,133
3,134
3,140
3,145
3,148
3,162
3,171
3,182
3,183
3,184
3,194
3,197
4,9
4,15
4,31
4,44
4,60
4,83
4,86
4,87
4,89
4,97
4,114
4,115
4,122
4,132
4,138
4,140
4,144
4,149
4,164
4,170
4,176
4,183
5,6
5,13
5,28
5,32
5,40
5,52
5,55
5,59
5,72
5,74
5,79
5,89
5,93
5,100
5,106
5,108
5,121
5,125
5,127
5,139
5,150
5,155
5,157
5,158
5,159
5,162
5,167
5,171
5,173
5,188
5,198
6,8
6,14
6,20
6,22
6,45
6,54
6,55
6,59
6,64
6,74
6,85
6,96
6,98
6,103
6,120
6,125
6,142
6,165
6,172
6,175
6,199
7,45
7,46
7,61
7,66
7,70
7,74
7,91
7,98
7,101
7,103
7,109
7,125
7,127
7,139
7,150
7,154
7,155
7,157
7,166
7,173
7,182
7,192
8,10
8,20
8,26
8,30
8,33
8,56
8,59
8,65
8,66
8,70
8,122
8,123
8,126
8,138
8,150
8,162
8,172
8,175
8,178
8,182
8,184
8,192
8,194
9,28
9,31
9,49
9,68
9,74
9,83
9,97
9,102
9,119
9,122
9,123
9,126
9,148
9,158
9,159
9,164
9,181
9,183
10,11
10,12
10,13
10,58
10,68
10,72
10,96
10,107
10,123
10,127
10,160
10,171
10,173
10,176
10,181
10,192
10,197
11,18
11,24
11,73
11,84
11,96
11,117
11,151
11,190
12,17
12,27
12,59
12,60
12,63
12,73
12,74
12,90
12,112
12,122
12,127
12,132
12,143
12,157
12,160
12,171
12,172
12,197
12,199
13,14
13,17
13,29
13,30
13,32
13,38
13,40
13,41
13,43
13,45
13,46
13,48
13,59
13,68
13,69
13,70
13,72
13,73
13,74
13,77
13,82
13,85
13,88
13,89
13,98
13,99
13,107
13,109
13,111
13,115
13,118
13,120
13,123
13,125
13,127
13,128
13,132
13,133
13,135
13,143
13,155
13,160
13,161
13,162
13,169
13,171
13,175
13,176
13,177
13,180
13,184
13,187
13,189
13,192
13,196
13,197
13,198
13,199
14,17
14,20
14,23
14,29
14,33
14,45
14,50
14,60
14,74
14,81
14,89
14,97
14,100
14,116
14,119
14,120
14,131
14,133
14,139
14,142
14,143
14,151
14,157
14,161
14,177
14,184
14,187
14,189
14,194
14,196
14,197
14,199
15,21
15,32
15,37
15,38
15,39
15,46
15,53
15,63
15,68
15,69
15,88
15,90
15,97
15,104
15,132
15,133
15,142
15,153
15,154
15,161
15,173
15,182
16,28
16,38
16,41
16,56
16,58
16,87
16,96
16,101
16,132
16,140
16,160
16,171
16,192
16,198
17,31
17,43
17,49
17,52
17,66
17,74
17,78
17,81
17,85
17,89
17,90
17,111
17,115
17,123
17,124
17,126
17,127
17,128
17,134
17,140
17,142
17,145
17,154
17,158
17,160
17,161
17,175
17,185
17,189
17,194
17,197
18,21
18,24
18,35
18,47
18,57
18,61
18,64
18,73
18,94
18,144
18,163
18,172
19,100
19,116
19,119
19,137
19,138
19,159
20,28
20,29
20,33
20,37
20,40
20,46
20,52
20,66
20,69
20,74
20,81
20,83
20,89
20,90
20,98
20,102
20,107
20,112
20,116
20,118
20,124
20,125
20,139
20,147
20,150
20,154
20,157
20,161
20,165
20,169
20,170
20,177
20,183
20,185
20,189
20,191
20,196
20,198
21,24
21,35
21,79
21,88
21,94
21,99
21,101
21,106
21,109
21,133
21,148
21,157
21,159
21,171
21,178
21,188
22,28
22,29
22,30
22,41
22,47
22,48
22,68
22,69
22,73
22,76
22,91
22,95
22,100
22,103
22,112
22,128
22,135
22,139
22,143
22,145
22,151
22,199
23,41
23,59
23,79
23,80
23,93
23,106
23,131
23,155
23,170
23,188
24,73
24,79
24,88
24,99
24,104
24,113
24,116
24,146
24,190
24,199
25,61
25,95
25,141
26,51
26,54
26,76
26,103
26,115
26,126
26,138
26,144
26,147
26,159
26,162
26,164
26,176
26,187
26,192
27,28
27,40
27,41
27,49
27,52
27,55
27,60
27,68
27,69
27,74
27,78
27,85
27,86
27,87
27,101
27,107
27,109
27,111
27,118
27,123
27,124
27,133
27,147
27,148
27,149
27,150
27,153
27,160
27,164
27,165
27,167
27,173
27,178
27,182
27,183
27,187
27,195
27,197
27,198
28,29
28,31
28,37
28,40
28,45
28,46
28,49
28,55
28,58
28,66
28,68
28,69
28,70
28,72
28,74
28,80
28,83
