source,target
0,8
0,10
0,11
0,13
0,16
0,21
0,22
0,27
0,35
0,36
0,38
0,40
0,42
0,45
0,46
0,47
0,48
0,49
0,51
0,52
0,63
0,69
0,73
0,78
0,85
0,86
0,88
0,91
0,92
0,94
0,98
0,106
0,107
0,110
0,111
0,116
0,118
0,119
0,124
0,126
0,137
0,141
0,143
0,144
0,150
0,155
0,158
0,160
0,161
0,164
0,167
0,168
0,169
0,171
0,172
0,177
0,184
0,187
0,190
0,194
0,195
0,196
0,197
0,198
0,199
1,3
1,18
1,21
1,25
1,39
1,45
1,46
1,47
1,49
1,51
1,57
1,65
1,69
1,78
1,83
1,86
1,92
1,94
1,104
1,110
1,111
1,112
1,114
1,118
1,119
1,125
1,127
1,130
1,131
1,141
1,143
1,144
1,148
1,151
1,154
1,158
1,159
1,167
1,169
1,171
1,174
1,180
1,193
2,8
2,14
2,23
2,25
2,29
2,34
2,47
2,62
2,64
2,70
2,72
2,80
2,84
2,103
2,107
2,114
2,116
2,120
2,152
2,162
2,178
2,180
2,183
3,4
3,11
3,18
3,28
3,33
3,46
3,49
3,77
3,112
3,115
3,146
3,150
3,164
3,185
4,12
4,28
4,33
4,41
4,87
4,99
4,132
4,151
4,166
4,176
4,185
5,8
5,10
5,16
5,23
5,35
5,45
5,46
5,71
5,81
5,98
5,111
5,114
5,117
5,123
5,125
5,130
5,131
5,135
5,143
5,146
5,161
5,162
5,168
5,171
5,186
5,199
6,21
6,23
6,33
6,38
6,39
6,42
6,46
6,47
6,48
6,50
6,51
6,53
6,62
6,64
6,79
6,81
6,98
6,100
6,104
6,110
6,111
6,112
6,118
6,119
6,129
6,137
6,138
6,140
6,141
6,144
6,160
6,161
6,163
6,165
6,167
6,175
6,177
6,180
6,187
6,193
6,198
7,21
7,24
7,35
7,42
7,46
7,48
7,49
7,57
7,64
7,65
7,74
7,94
7,98
7,100
7,102
7,104
7,118
7,122
7,123
7,125
7,126
7,129
7,138
7,140
7,144
7,151
7,159
7,161
7,171
7,172
7,180
7,187
7,193
8,10
8,14
8,16
8,26
8,30
8,41
8,46
8,78
8,80
8,86
8,91
8,97
8,98
8,106
8,107
8,111
8,113
8,114
8,125
8,127
8,132
8,136
8,137
8,139
8,143
8,149
8,151
8,157
8,160
8,161
8,162
8,163
8,164
8,166
8,178
8,183
8,184
8,186
8,194
8,195
8,199
9,18
9,19
9,43
9,45
9,82
9,92
9,93
9,135
9,145
9,153
9,166
9,169
9,170
9,185
9,191
10,13
10,21
10,23
10,24
10,35
10,36
10,38
10,42
10,45
10,46
10,47
10,49
10,50
10,53
10,58
10,63
10,65
10,69
10,79
10,81
10,86
10,88
10,91
10,92
10,94
10,98
10,100
10,106
10,107
10,111
10,114
10,116
10,118
10,119
10,123
10,124
10,125
10,131
10,132
10,134
10,137
10,141
10,143
10,144
10,151
10,154
10,159
10,161
10,163
10,165
10,167
10,168
10,169
10,171
10,172
10,177
10,178
10,181
10,187
10,193
10,195
10,197
11,28
11,43
11,46
11,48
11,56
11,66
11,97
11,137
11,160
11,167
12,13
12,19
12,32
12,41
12,78
12,99
12,109
12,120
12,129
12,137
12,171
12,173
12,179
12,183
13,21
13,22
13,23
13,26
13,35
13,38
13,41
13,42
13,45
13,47
13,49
13,51
13,53
13,57
13,82
13,85
13,86
13,89
13,95
13,98
13,107
13,111
13,116
13,118
13,124
13,127
13,128
13,131
13,132
13,137
13,141
13,143
13,144
13,148
13,149
13,150
13,151
13,154
13,155
13,158
13,159
13,167
13,168
13,169
13,177
13,190
13,193
14,15
14,18
14,22
14,26
14,31
14,36
14,38
14,40
14,41
14,50
14,57
14,72
14,73
14,75
14,79
14,84
14,86
14,88
14,98
14,106
14,116
14,120
14,126
14,127
14,132
14,141
14,143
14,151
14,155
14,160
14,163
14,164
14,167
14,174
14,177
14,178
14,183
14,187
14,198
15,25
15,27
15,31
15,47
15,57
15,70
15,72
15,73
15,84
15,103
15,106
15,120
15,126
15,129
15,131
15,152
15,154
15,157
15,164
15,165
15,169
15,170
15,178
15,182
15,183
15,195
16,18
16,22
16,35
16,47
16,53
16,69
16,70
16,74
16,78
16,85
16,90
16,91
16,92
16,98
16,106
16,120
16,125
16,126
16,135
16,159
16,166
16,174
16,180
16,186
16,199
17,108
17,180
17,181
17,182
18,22
18,24
18,27
18,33
18,35
18,36
18,37
18,38
18,41
18,42
18,45
18,48
18,49
18,51
18,53
18,56
18,57
18,65
18,69
18,70
18,79
18,84
18,86
18,88
18,91
18,92
18,94
18,95
18,98
18,104
18,106
18,107
18,111
18,114
18,119
18,123
18,125
18,126
18,127
18,128
18,131
18,132
18,135
18,138
18,143
18,144
18,148
18,151
18,156
18,157
18,158
18,159
18,160
18,161
18,164
18,166
18,167
18,169
18,175
18,187
18,193
18,194
18,195
19,42
19,44
19,63
19,96
19,122
19,153
19,157
19,183
19,187
19,189
20,44
20,74
20,173
21,23
21,26
21,27
21,28
21,30
21,35
21,45
21,46
21,48
21,49
21,50
21,57
21,68
21,75
21,79
21,81
21,83
21,91
21,92
21,98
21,106
21,107
21,108
21,109
21,111
21,116
21,118
21,119
21,124
21,125
21,126
21,127
21,129
21,132
21,134
21,137
21,138
21,144
21,150
21,158
21,160
21,161
21,167
21,168
21,171
21,172
21,175
21,180
21,184
21,187
21,197
21,199
22,26
22,34
22,45
22,47
22,49
22,53
22,69
22,73
22,79
22,84
22,85
22,88
22,90
22,91
22,92
22,94
22,98
22,105
22,106
22,107
22,119
22,125
22,126
22,127
22,131
22,132
22,143
22,144
22,151
22,154
22,160
22,178
22,184
22,190
22,195
23,27
23,34
23,36
23,39
23,46
23,48
23,50
23,52
23,53
23,62
23,63
23,65
23,69
23,70
23,72
23,75
23,81
23,91
23,92
23,94
23,103
23,107
23,114
23,116
23,117
23,118
23,131
23,132
23,137
23,141
23,142
23,144
23,151
23,159
23,160
23,162
23,166
23,167
23,168
23,171
23,177
23,178
23,183
23,193
23,194
24,28
24,36
24,38
24,47
24,48
24,49
24,50
24,51
24,55
24,65
24,75
24,95
24,98
24,106
24,107
24,112
24,114
24,116
24,118
24,125
24,127
24,130
24,131
24,132
24,137
24,138
24,140
24,143
24,151
24,160
24,161
24,163
24,165
24,167
24,173
24,180
24,196
24,198
25,31
25,34
25,58
25,62
25,64
25,72
25,75
25,84
25,100
25,107
25,120
25,144
25,151
25,174
25,178
25,182
26,30
26,42
26,47
26,49
26,54
26,57
26,64
26,66
26,68
26,80
26,81
26,82
26,83
26,85
26,86
26,94
26,96
26,108
26,111
26,116
26,118
26,119
26,123
26,129
26,133
26,137
26,143
26,155
26,157
26,160
26,163
26,164
26,165
26,167
26,171
26,184
26,187
26,190
26,198
27,45
27,46
27,50
27,57
27,65
27,75
27,79
27,81
27,84
27,85
27,86
27,98
27,102
27,104
27,106
27,111
27,116
27,119
27,120
27,125
27,127
27,129
27,130
27,137
27,140
27,141
27,144
27,148
27,150
27,151
27,158
27,160
27,161
27,164
27,165
27,167
27,168
27,169
27,175
27,177
27,183
27,184
27,187
27,193
27,195
28,30
28,37
28,40
28,46
28,50
28,57
28,64
28,66
28,68
28,75
28,80
28,97
28,99
28,102
28,108
28,111
28,137
28,143
28,160
28,164
28,166
28,167
28,185
29,30
29,81
29,127
29,140
29,142
29,163
29,167
29,168
29,195
30,39
30,44
30,46
30,50
30,52
30,54
30,57
30,73
30,79
30,81
30,83
30,97
30,102
30,104
30,114
30,125
30,133
30,138
30,140
30,143
30,150
30,152
30,155
30,175
30,180
30,195
31,39
31,43
31,50
31,51
31,57
31,58
31,72
31,73
31,84
31,92
31,94
31,100
31,102
31,103
31,108
31,110
31,112
31,120
31,126
31,131
31,144
31,168
31,174
31,178
31,182
31,183
31,191
31,198
32,183
32,189
33,40
33,67
33,83
33,96
33,115
33,119
33,129
33,135
33,166
33,185
33,188
34,39
34,41
34,53
34,58
34,62
34,72
34,73
34,82
34,84
34,85
34,103
34,120
34,126
34,166
34,173
34,178
34,193
35,36
35,41
35,42
35,46
35,48
35,50
35,51
35,56
35,63
35,69
35,75
35,81
35,85
35,86
35,88
35,91
35,92
35,95
35,98
35,106
35,107
35,110
35,116
35,118
35,119
35,123
35,127
35,128
35,129
35,140
35,141
35,144
35,151
35,161
35,167
35,168
35,169
35,171
35,172
35,175
35,193
35,195
35,197
35,198
36,47
36,49
36,50
36,51
36,53
36,57
36,65
36,69
36,72
36,73
36,79
36,83
36,88
36,90
36,91
36,92
36,94
36,95
36,98
36,103
36,104
36,106
36,107
36,110
36,111
36,112
36,116
36,118
36,124
36,126
36,127
36,128
36,131
36,132
36,134
36,141
36,143
36,144
36,148
36,151
36,154
36,155
36,158
36,159
36,160
36,167
36,168
36,169
36,171
36,172
36,187
36,193
36,195
37,105
37,174
37,185
38,45
38,47
38,48
38,50
38,51
38,58
38,63
38,79
38,85
38,88
38,91
38,92
38,95
38,106
38,107
38,110
38,116
38,125
38,126
38,127
38,128
38,132
38,138
38,147
38,156
38,160
38,167
38,169
38,171
38,172
38,183
38,187
38,195
39,46
39,49
39,50
39,53
39,54
39,62
39,75
39,86
39,104
39,114
39,119
39,123
39,130
39,138
39,140
39,141
39,165
39,178
39,198
40,50
40,51
40,77
40,81
40,96
40,99
40,107
40,108
40,109
40,110
40,112
40,114
40,118
40,120
40,124
40,132
40,151
40,160
40,164
40,166
40,167
40,169
40,173
40,180
40,191
40,194
41,46
41,48
41,49
41,51
41,57
41,66
41,75
41,78
41,80
41,86
41,88
41,91
41,95
41,97
41,98
41,107
41,114
41,118
41,119
41,128
41,129
41,130
41,132
41,133
41,138
41,141
41,144
41,148
41,151
41,158
41,160
41,167
41,170
41,171
41,174
41,177
41,183
41,198
41,199
42,45
42,46
42,47
42,48
42,49
42,50
42,69
42,79
42,88
42,92
42,104
42,106
42,107
42,110
42,111
42,118
42,119
42,128
42,129
42,138
42,141
42,143
42,144
42,150
42,151
42,155
42,157
42,158
42,164
42,167
42,168
42,172
42,175
42,177
42,184
42,187
42,195
42,198
43,58
43,72
43,84
43,145
44,51
44,63
44,71
44,72
44,74
44,78
44,79
44,127
44,128
44,137
44,142
44,147
44,150
44,155
44,162
44,168
44,172
44,175
44,195
44,198
45,47
45,51
45,53
45,57
45,58
45,69
45,72
45,83
45,85
45,88
45,91
45,92
45,94
45,98
45,104
45,107
45,108
45,111
45,114
45,118
45,125
45,126
45,127
45,129
45,131
45,132
45,137
45,138
45,144
45,147
45,148
45,149
45,151
45,154
45,158
45,160
45,162
45,163
45,167
45,168
45,171
45,172
45,177
45,184
45,187
45,193
45,195
45,197
46,47
46,49
46,50
46,57
46,66
46,68
46,69
46,72
46,75
46,79
46,91
46,92
46,94
46,98
46,100
46,102
46,104
46,106
46,107
46,111
46,112
46,114
46,118
46,123
46,124
46,125
46,127
46,129
46,130
46,132
46,137
46,138
46,141
46,143
46,144
46,148
46,150
46,151
46,158
46,159
46,160
46,161
46,163
46,164
46,167
46,168
46,169
46,171
46,172
46,177
46,180
46,184
46,186
46,187
46,193
46,195
46,197
46,198
46,199
47,49
47,50
47,51
47,58
47,63
47,69
47,73
47,79
47,81
47,83
47,85
47,86
47,91
47,92
47,94
47,95
47,98
47,104
47,106
47,107
47,108
47,110
47,111
47,112
47,114
47,118
47,124
47,125
47,126
47,128
47,131
47,134
47,141
47,143
47,144
47,154
47,155
47,160
47,161
47,162
47,166
47,167
47,171
47,172
47,178
47,180
47,183
47,184
47,187
47,191
47,194
47,195
47,199
48,49
48,50
48,51
48,58
48,66
48,69
48,72
48,78
48,80
48,81
48,85
48,86
48,91
48,92
