source,target
0,2
0,4
0,8
0,9
0,13
0,18
0,32
0,35
0,37
0,39
0,43
0,44
0,49
0,56
0,60
0,68
0,77
0,93
0,97
0,108
0,109
0,115
0,117
0,124
0,125
0,134
0,136
0,137
0,143
0,145
0,149
0,152
0,153
0,155
0,166
0,182
0,184
0,185
0,197
1,7
1,20
1,26
1,29
1,40
1,50
1,63
1,71
1,85
1,93
1,96
1,143
1,158
1,166
1,167
1,171
1,174
1,178
1,193
1,194
2,8
2,9
2,15
2,18
2,28
2,32
2,45
2,48
2,55
2,59
2,60
2,66
2,68
2,74
2,77
2,78
2,79
2,88
2,100
2,133
2,137
2,144
2,156
2,160
2,164
2,182
3,4
3,6
3,10
3,13
3,18
3,21
3,23
3,45
3,48
3,55
3,56
3,61
3,64
3,66
3,67
3,74
3,93
3,100
3,105
3,107
3,109
3,110
3,111
3,127
3,139
3,141
3,145
3,154
3,155
3,161
3,164
3,165
3,179
3,181
3,182
3,183
3,184
3,197
3,198
4,5
4,10
4,11
4,12
4,14
4,16
4,18
4,20
4,26
4,32
4,39
4,42
4,52
4,58
4,64
4,66
4,74
4,76
4,104
4,109
4,122
4,124
4,125
4,133
4,134
4,136
4,137
4,145
4,146
4,157
4,159
4,160
4,165
4,168
4,183
4,184
4,186
4,196
4,198
5,12
5,15
5,17
5,21
5,59
5,67
5,70
5,71
5,72
5,76
5,89
5,92
5,107
5,127
5,136
5,139
5,142
5,146
5,156
5,160
5,167
5,172
5,177
5,186
6,10
6,17
6,18
6,30
6,34
6,47
6,48
6,51
6,52
6,59
6,64
6,67
6,97
6,98
6,105
6,110
6,111
6,113
6,117
6,146
6,189
6,194
6,199
7,24
7,26
7,27
7,29
7,54
7,56
7,75
7,90
7,103
7,114
7,121
7,130
7,143
7,152
7,165
7,171
7,176
7,178
7,181
7,184
7,194
8,11
8,17
8,21
8,23
8,32
8,34
8,43
8,44
8,50
8,52
8,58
8,65
8,67
8,73
8,77
8,78
8,85
8,88
8,89
8,93
8,104
8,106
8,113
8,115
8,125
8,137
8,144
8,146
8,149
8,159
8,160
8,166
8,171
8,183
8,186
8,199
9,11
9,13
9,19
9,22
9,25
9,28
9,30
9,32
9,54
9,65
9,77
9,91
9,100
9,102
9,103
9,111
9,125
9,130
9,148
9,165
9,170
9,174
9,184
9,193
10,18
10,20
10,22
10,23
10,43
10,50
10,51
10,52
10,58
10,59
10,61
10,64
10,71
10,76
10,79
10,84
10,88
10,90
10,94
10,99
10,105
10,107
10,108
10,110
10,111
10,112
10,117
10,118
10,124
10,134
10,136
10,139
10,145
10,152
10,157
10,165
10,167
10,171
11,21
11,28
11,32
11,34
11,39
11,40
11,42
11,44
11,47
11,50
11,52
11,66
11,71
11,77
11,82
11,88
11,95
11,97
11,102
11,106
11,108
11,109
11,111
11,112
11,115
11,125
11,132
11,136
11,137
11,145
11,157
11,158
11,162
11,165
11,171
11,172
11,174
11,181
11,190
11,194
11,196
12,15
12,28
12,30
12,35
12,38
12,42
12,56
12,67
12,68
12,74
12,75
12,84
12,89
12,91
12,95
12,100
12,104
12,105
12,108
12,117
12,119
12,122
12,125
12,129
12,132
12,133
12,134
12,146
12,148
12,155
12,160
12,167
12,171
12,187
12,192
12,194
12,195
12,196
12,197
12,199
13,14
13,18
13,22
13,24
13,28
13,31
13,32
13,34
13,42
13,45
13,48
13,49
13,54
13,56
13,65
13,67
13,77
13,81
13,82
13,88
13,96
13,105
13,106
13,116
13,117
13,124
13,126
13,136
13,137
13,154
13,166
13,179
13,183
13,184
13,190
14,16
14,19
14,29
14,30
14,33
14,35
14,42
14,47
14,48
14,52
14,53
14,54
14,55
14,56
14,62
14,91
14,95
14,98
14,100
14,103
14,108
14,116
14,134
14,137
14,145
14,149
14,156
14,160
14,179
14,184
14,192
14,199
15,17
15,32
15,40
15,43
15,44
15,47
15,49
15,59
15,64
15,68
15,72
15,75
15,82
15,93
15,100
15,117
15,138
15,149
15,156
15,164
15,177
15,182
16,20
16,21
16,31
16,34
16,35
16,38
16,39
16,44
16,59
16,60
16,64
16,67
16,74
16,81
16,89
16,97
16,101
16,102
16,105
16,115
16,118
16,119
16,121
16,134
16,136
16,139
16,142
16,154
16,155
16,160
16,181
17,31
17,34
17,41
17,43
17,51
17,58
17,65
17,77
17,79
17,84
17,92
17,93
17,98
17,104
17,106
17,110
17,113
17,131
17,137
17,142
17,144
17,149
17,157
17,160
17,162
17,167
17,183
17,186
17,187
17,188
17,193
18,22
18,31
18,33
18,49
18,52
18,59
18,62
18,66
18,74
18,77
18,82
18,96
18,98
18,104
18,115
18,137
18,142
18,145
18,146
18,153
18,155
18,156
18,160
18,189
18,199
19,21
19,22
19,40
19,42
19,53
19,55
19,60
19,66
19,82
19,96
19,100
19,103
19,117
19,121
19,131
19,136
19,148
19,153
19,156
19,161
19,164
19,172
19,173
19,176
19,179
19,198
20,23
20,43
20,44
20,50
20,56
20,58
20,70
20,74
20,76
20,79
20,84
20,91
20,96
20,105
20,118
20,124
20,134
20,136
20,139
20,142
20,148
20,156
20,158
20,168
20,170
20,186
20,197
20,198
21,22
21,26
21,29
21,40
21,43
21,59
21,70
21,74
21,78
21,83
21,90
21,95
21,97
21,105
21,108
21,113
21,115
21,119
21,124
21,126
21,129
21,137
21,146
21,156
21,160
21,164
21,175
21,179
21,195
21,199
22,38
22,48
22,67
22,94
22,96
22,98
22,103
22,106
22,109
22,111
22,126
22,145
22,154
22,166
22,179
22,186
23,26
23,30
23,32
23,38
23,41
23,43
23,44
23,46
23,47
23,50
23,58
23,59
23,66
23,73
23,74
23,77
23,79
