source,target
0,4
0,5
0,25
0,27
0,38
0,41
0,51
0,54
0,68
0,70
0,81
0,83
0,91
0,92
0,94
0,104
0,126
0,129
0,130
0,135
0,138
0,146
0,150
0,157
0,159
0,161
0,162
0,163
0,179
0,183
0,186
0,197
0,198
1,9
1,14
1,18
1,20
1,30
1,35
1,39
1,51
1,55
1,56
1,64
1,72
1,73
1,80
1,90
1,94
1,104
1,106
1,108
1,113
1,126
1,135
1,136
1,139
1,140
1,141
1,147
1,151
1,159
1,164
1,167
1,185
1,186
1,189
1,190
1,192
1,193
2,5
2,8
2,21
2,24
2,28
2,40
2,42
2,87
2,96
2,99
2,101
2,110
2,118
2,134
2,154
2,158
2,190
2,199
3,12
3,23
3,42
3,45
3,46
3,58
3,64
3,92
3,93
3,110
3,126
3,127
3,148
3,150
3,168
3,172
3,191
4,12
4,13
4,15
4,18
4,29
4,33
4,37
4,41
4,43
4,46
4,66
4,84
4,90
4,92
4,119
4,125
4,129
4,132
4,138
4,144
4,146
4,156
4,160
4,161
4,191
4,197
5,8
5,11
5,13
5,24
5,26
5,51
5,53
5,65
5,71
5,82
5,91
5,94
5,110
5,112
5,157
5,174
5,177
5,197
5,198
6,7
6,18
6,23
6,24
6,25
6,26
6,30
6,37
6,38
6,39
6,44
6,53
6,54
6,57
6,63
6,70
6,79
6,82
6,83
6,85
6,96
6,101
6,104
6,109
6,126
6,136
6,137
6,138
6,143
6,150
6,155
6,162
6,163
6,165
6,167
6,172
6,174
6,175
6,177
6,184
6,185
6,186
6,189
6,190
7,10
7,16
7,18
7,23
7,25
7,34
7,41
7,49
7,51
7,77
7,82
7,86
7,91
7,116
7,122
7,125
7,134
7,137
7,140
7,143
7,144
7,151
7,167
7,169
7,180
7,184
7,194
7,199
8,9
8,11
8,13
8,14
8,15
8,29
8,32
8,46
8,50
8,51
8,59
8,62
8,75
8,76
8,81
8,83
8,89
8,98
8,114
8,115
8,117
8,121
8,130
8,134
8,139
8,146
8,158
8,159
8,161
8,165
8,179
8,185
8,194
8,199
9,32
9,45
9,56
9,57
9,88
9,98
9,112
9,118
9,142
9,151
9,155
9,187
10,18
10,23
10,28
10,30
10,31
10,37
10,44
10,49
10,51
10,63
10,70
10,72
10,80
10,81
10,82
10,86
10,95
10,108
10,117
10,125
10,126
10,129
10,138
10,139
10,143
10,167
10,175
10,179
10,195
11,26
11,28
11,53
11,59
11,69
11,82
11,84
11,94
11,99
11,105
11,123
11,126
11,148
11,171
11,174
11,177
11,183
11,198
12,13
12,16
12,23
12,33
12,43
12,44
12,60
12,66
12,93
12,97
12,109
12,115
12,118
12,119
12,145
12,148
12,153
12,156
12,160
12,173
12,180
12,181
12,184
12,188
12,191
13,15
13,20
13,29
13,38
13,43
13,60
13,68
13,74
13,97
13,98
13,111
13,115
13,116
13,119
13,121
13,137
13,139
13,146
13,154
13,158
13,160
13,161
13,163
13,175
13,181
13,189
13,194
13,198
14,18
14,20
14,24
14,29
14,31
14,34
14,36
14,39
14,41
14,46
14,50
14,55
14,57
14,61
14,64
14,66
14,74
14,76
14,81
14,85
14,90
14,105
14,107
14,114
14,119
14,121
14,122
14,124
14,141
14,142
14,144
14,151
14,152
14,159
14,161
14,163
14,165
14,168
14,173
14,176
14,181
14,194
15,17
15,23
15,24
15,25
15,27
15,29
15,32
15,33
15,60
15,67
15,74
15,79
15,90
15,97
15,105
15,108
15,114
15,117
15,119
15,130
15,135
15,138
15,139
15,141
15,145
15,146
15,156
15,158
15,160
15,162
15,163
15,164
15,170
15,185
15,186
16,22
16,33
16,34
16,35
16,36
16,64
16,66
16,91
16,96
16,106
16,117
16,121
16,136
16,139
16,143
16,147
16,156
16,169
16,176
16,180
16,182
16,188
16,190
16,194
17,21
17,23
17,26
17,27
17,32
17,36
17,39
17,47
17,60
17,65
17,78
