source,target
0,12
0,17
0,19
0,22
0,27
0,28
0,32
0,47
0,54
0,63
0,66
0,70
0,71
0,73
0,77
0,80
0,82
0,85
0,96
0,101
0,116
0,118
0,121
0,123
0,127
0,133
0,135
0,140
0,143
0,146
0,150
0,152
0,155
0,158
0,162
0,171
0,173
0,174
0,183
0,188
0,189
1,6
1,10
1,11
1,12
1,14
1,15
1,17
1,21
1,22
1,23
1,24
1,28
1,29
1,39
1,41
1,45
1,46
1,48
1,53
1,54
1,66
1,69
1,72
1,74
1,83
1,94
1,95
1,97
1,100
1,106
1,111
1,113
1,125
1,126
1,127
1,132
1,136
1,137
1,138
1,139
1,141
1,144
1,148
1,157
1,170
1,175
1,177
1,182
1,191
1,196
2,4
2,23
2,41
2,45
2,78
2,87
2,94
2,95
2,106
2,119
2,122
2,137
2,141
2,182
2,193
2,194
2,195
3,31
3,37
3,42
3,57
3,73
3,78
3,91
3,93
3,113
3,114
3,117
3,118
3,121
3,129
3,132
3,134
3,140
3,146
3,149
3,151
3,170
3,187
3,188
3,192
3,197
3,199
4,8
4,9
4,11
4,12
4,14
4,20
4,22
4,23
4,24
4,25
4,31
4,40
4,41
4,45
4,53
4,67
4,75
4,76
4,91
4,94
4,106
4,113
4,115
4,119
4,126
4,130
4,134
4,135
4,138
4,141
4,157
4,165
4,170
4,173
4,175
4,176
4,177
4,181
4,186
4,187
4,192
4,196
5,8
5,30
5,32
5,41
5,71
5,103
5,106
5,111
5,115
5,131
5,150
5,152
5,154
5,156
5,169
5,172
5,189
6,7
6,9
6,10
6,11
6,15
6,22
6,23
6,24
6,25
6,45
6,48
6,55
6,61
6,62
6,64
6,74
6,75
6,76
6,96
6,97
6,99
6,100
6,102
6,106
6,107
6,111
6,113
6,115
6,116
6,120
6,125
6,126
6,130
6,136
6,137
6,138
6,141
6,148
6,170
6,174
6,180
6,185
6,186
6,194
6,196
7,9
7,15
7,21
7,22
7,25
7,39
7,43
7,46
7,49
7,53
7,64
7,66
7,67
7,72
7,74
7,82
7,87
7,97
7,99
7,100
7,102
7,103
7,105
7,107
7,110
7,111
7,113
7,114
7,115
7,122
7,124
7,126
7,130
7,131
7,134
7,135
7,136
7,137
7,139
7,145
7,148
7,155
7,157
7,169
7,170
7,175
7,180
7,185
7,187
7,190
7,193
7,196
8,13
8,14
8,18
8,20
8,27
8,29
8,30
8,31
8,33
8,49
8,50
8,59
8,64
8,89
8,94
8,112
8,115
8,120
8,128
8,133
8,143
8,147
8,153
8,154
8,162
8,164
8,168
8,169
8,179
8,183
8,187
8,188
8,189
9,17
9,20
9,22
9,31
9,39
9,40
9,45
9,46
9,50
9,61
9,76
9,83
9,89
9,91
9,95
9,97
9,100
9,102
9,111
9,113
9,114
9,115
9,119
9,127
9,130
9,131
9,134
9,136
9,138
9,142
9,143
9,153
9,162
9,170
9,179
9,186
9,192
9,193
9,196
9,199
10,11
10,22
10,23
10,24
10,45
10,48
10,62
10,64
10,68
10,69
10,70
10,74
10,75
10,82
10,83
10,85
10,94
10,97
10,102
10,107
10,113
10,116
10,136
10,138
10,148
10,157
10,159
10,170
10,176
10,182
10,196
11,14
11,15
11,22
11,24
11,30
11,32
11,39
11,40
11,62
11,76
11,82
11,83
11,94
11,100
11,106
11,107
11,120
11,122
11,126
11,130
11,136
11,137
11,141
11,148
11,161
11,162
11,170
11,171
11,179
11,183
11,190
11,192
11,193
12,16
12,23
12,40
12,41
12,43
12,45
12,64
12,66
12,70
12,71
12,75
12,80
12,84
12,90
12,99
12,105
12,115
12,117
12,118
12,123
12,128
12,131
12,143
12,146
12,154
12,155
12,156
12,159
12,162
12,169
12,189
12,195
13,17
13,18
13,25
13,27
13,32
