source,target
0,1
0,14
0,15
0,27
0,29
0,44
0,50
0,59
0,61
0,74
0,80
0,83
0,87
0,102
0,103
0,105
0,109
0,113
0,133
0,140
0,143
0,160
0,170
0,172
0,180
0,183
0,195
0,197
0,199
1,4
1,7
1,32
1,41
1,42
1,64
1,68
1,71
1,79
1,87
1,95
1,104
1,113
1,126
1,130
1,154
1,160
1,176
1,186
1,188
2,22
2,25
2,26
2,34
2,37
2,40
2,83
2,99
2,100
2,106
2,108
2,111
2,116
2,123
2,125
2,128
2,153
2,165
3,6
3,23
3,39
3,60
3,69
3,99
3,124
3,130
3,135
3,136
3,143
3,156
3,185
3,188
4,7
4,8
4,44
4,59
4,67
4,73
4,74
4,75
4,77
4,79
4,84
4,87
4,88
4,92
4,93
4,99
4,101
4,104
4,109
4,113
4,126
4,148
4,152
4,154
4,163
4,165
4,188
4,189
4,197
5,6
5,7
5,14
5,16
5,17
5,28
5,39
5,53
5,61
5,68
5,75
5,77
5,78
5,79
5,93
5,94
5,102
5,118
5,131
5,135
5,140
5,143
5,145
5,148
5,154
5,156
5,157
5,161
5,165
5,176
5,183
5,184
5,186
5,188
5,193
6,9
6,14
6,16
6,17
6,18
6,21
6,28
6,53
6,68
6,77
6,78
6,88
6,91
6,95
6,104
6,110
6,112
6,120
6,134
6,148
6,161
6,166
6,168
6,176
6,184
7,21
7,32
7,53
7,55
7,57
7,62
7,67
7,75
7,77
7,79
7,82
7,84
7,87
7,88
7,99
7,101
7,105
7,109
7,110
7,113
7,117
7,118
7,120
7,129
7,130
7,131
7,145
7,149
7,184
7,188
7,193
8,11
8,18
8,35
8,38
8,46
8,57
8,73
8,74
8,85
8,86
8,93
8,105
8,117
8,125
8,139
8,140
8,158
8,163
8,166
8,168
8,170
8,177
8,185
8,194
8,197
9,16
9,17
9,28
9,32
9,46
9,53
9,57
9,62
9,68
9,74
9,77
9,85
9,88
9,91
9,93
9,95
9,119
9,129
9,157
9,166
9,176
9,180
9,189
10,22
10,32
10,35
10,38
10,45
10,56
10,58
10,78
10,90
10,110
10,166
10,174
10,185
10,191
11,46
11,50
11,57
11,58
11,60
11,73
11,81
11,105
11,129
11,144
11,147
11,150
11,168
11,172
11,179
11,185
12,14
12,15
12,21
12,32
12,39
12,41
12,42
12,46
12,64
12,65
12,84
12,85
12,87
12,95
12,96
12,118
12,120
12,132
12,135
12,154
12,186
12,193
13,14
13,17
13,38
13,53
13,73
13,78
13,85
13,88
13,90
13,94
13,95
13,96
13,102
13,117
13,120
13,126
13,129
13,130
13,143
13,159
13,165
13,173
13,174
13,175
13,177
13,183
13,184
14,15
14,16
14,17
14,39
14,45
14,61
14,73
14,76
14,83
14,90
14,91
14,92
14,94
14,101
14,117
14,120
14,129
14,131
14,147
14,156
14,165
14,169
14,173
14,176
14,178
14,184
14,187
14,188
14,199
15,17
15,19
15,29
15,32
15,41
15,42
15,55
15,57
15,62
15,64
15,70
15,78
15,82
15,86
15,96
15,104
15,118
15,129
15,131
15,132
15,147
15,150
15,162
15,183
15,184
16,17
16,19
16,27
16,29
16,35
16,39
16,47
16,58
16,60
16,66
16,71
16,81
16,90
16,91
16,94
16,109
16,110
16,120
16,125
16,132
16,135
16,145
16,156
16,161
16,163
16,165
16,176
16,180
16,184
16,185
16,188
17,20
17,29
17,35
17,39
17,53
17,59
17,70
17,74
17,77
17,78
17,79
17,91
17,93
17,94
17,104
17,117
17,120
17,121
17,131
17,133
17,140
17,145
17,147
17,152
17,158
17,165
17,176
17,188
17,194
18,25
18,30
18,35
18,38
18,57
18,64
18,85
18,90
18,95
18,97
18,100
18,108
18,120
18,124
18,130
18,143
18,150
18,154
18,160
18,170
19,20
19,28
19,29
19,30
19,39
19,42
19,47
19,53
19,55
19,75
19,76
19,84
19,87
19,91
19,93
19,119
19,140
19,154
19,157
19,163
19,166
19,170
19,174
19,175
19,178
19,186
19,191
20,27
20,28
20,31
20,47
20,50
20,68
20,75
20,77
20,78
20,79
20,85
20,90
20,93
20,94
20,104
20,105
20,110
20,111
20,129
20,131
20,135
20,140
20,147
20,148
20,153
20,154
20,157
20,163
20,165
20,170
20,173
20,178
20,180
20,186
20,188
20,189
20,193
21,32
21,35
21,36
21,44
21,47
21,65
21,73
21,78
21,87
21,88
21,91
21,93
21,95
21,96
21,103
21,109
21,110
21,119
21,148
21,154
21,156
21,166
21,176
21,184
21,186
21,188
21,193
21,199
22,27
22,28
22,30
22,40
22,48
22,52
22,54
22,63
22,74
22,85
22,89
22,134
22,153
22,158
22,167
22,172
22,179
22,187
22,190
22,192
23,31
23,33
23,43
23,60
23,78
23,111
23,115
23,122
23,149
23,164
23,171
23,179
24,37
24,40
24,43
24,49
24,63
24,66
24,89
24,114
24,136
24,138
24,141
24,160
24,190
24,191
24,192
24,193
25,26
25,27
25,30
25,31
25,35
25,45
25,50
25,63
25,66
25,81
25,90
25,91
25,94
25,110
25,116
25,129
25,131
25,144
25,162
25,169
25,187
25,188
25,190
25,198
26,35
26,45
