node,time,x,y
0,396.10739372636544,69.44814436510205,8.67163121001795
0,1117.709068764222,44.60992371477187,329.4330422813073
0,1787.2113504185336,82.6197043992579,233.12249649968
0,2379.343787851667,93.9441770464182,450.2661133352667
0,2992.2024605926936,3.782388629391789,448.3854169282131
0,3413.711247951842,40.709612580016255,384.8616094021127
0,4187.330077396564,413.2937236186117,13.268626239616424
0,4790.452922208686,418.6327998470515,126.9293567724526
0,5385.32908850572,291.06245007552207,13.39150203205645
0,5995.483509999071,94.67766546085475,9.214102800935509
0,6552.244932396336,380.6578294709325,126.16233047377318
0,7182.346925409667,373.609692119062,226.6707671927288
0,7667.098254051954,218.2135782111436,178.30310506094247
0,8130.668491003587,69.44814436510205,8.67163121001795
0,8745.35215889108,788.6317800078541,93.95718342764305
0,9584.693863431345,668.9591435417533,559.87838928774
0,10199.814925336928,563.2656271252781,655.6857297676615
0,10644.035235974356,577.5561684519053,557.4761521387845
0,11393.02236726922,888.0138529893011,488.0829689670354
0,11997.553742885351,728.9621995426714,562.6797166396864
0,12396.030409299889,482.8392758164555,337.3394347517751
0,13181.751778969943,11.612444501370192,6.699231875594705
0,13772.143077596847,37.91040493920445,119.18607808370145
0,14388.930486348523,404.8968941587955,126.645833236631
0,14971.11364299903,141.31517197936773,10.207470678258687
0,15587.613791108462,215.96074580028653,235.4804083979689
0,15980.114827915251,60.80170298367739,119.87679599411786
0,16627.57378532542,380.6578294709325,126.16233047377318
0,17204.883835433244,36.23088035359979,449.0996773582883
0,17893.612380268787,474.8563503213227,458.33248372236267
0,18416.528113853277,491.0295500252396,458.86204635724425
0,19158.13366053885,718.5551560800523,482.3475008807145
0,19791.84815122853,872.7170630805194,487.5735796159133
0,20285.501702757625,490.8222013115883,475.0022036875598
0,20998.3535233882,472.7828631773591,505.9701729649678
0,21600.0,472.7201124283016,716.4299690487818
1,596.0193829476839,39.931300569325686,87.98484874377027
1,1172.0915289021368,149.82864245213568,176.940981767606
1,1765.2961085150191,165.3469246700406,234.5824680472724
1,2337.1670926585666,404.8968941587955,126.645833236631
1,2867.906150391829,491.0295500252396,458.86204635724425
1,3595.2172585697326,798.7403629459441,838.2041055597365
1,4176.779046346523,703.7006820682436,827.7599751525559
1,4781.395807677696,767.6319810766727,849.0718665760942
1,5178.6362205068,755.0051980428398,483.56731578847393
1,5995.4321076419965,376.37137244828045,187.29053668119013
1,6571.335028083597,132.67987099289894,176.45371526991948
1,7190.356330084913,21.49688285961747,7.039117561187595
1,7776.782846202308,264.9365120902657,12.838931710924951
1,8332.964797456538,413.3567216955125,16.085282642859966
1,8924.76701256869,131.39446863532066,121.28050817875192
1,9598.17721051887,207.891237186268,122.78460671240464
1,10143.560959559874,491.3820428401232,243.1244156700559
1,10774.262892119164,526.2373616937548,18.525802257470787
1,11313.941157520516,490.4489736258984,491.1423787744716
1,11993.95566493032,703.1309814974666,837.4135850514285
1,12578.042289157582,800.8217656221241,725.026506618131
1,13195.829009226083,740.5378620028496,848.2492857300676
1,13760.293585895077,798.2581398189068,849.983810278587
1,14389.592743172903,740.0251820702106,848.2337202155031
1,14907.971880493133,755.0051980428398,483.56731578847393
1,15314.0116366218,464.613323841244,474.1963466228917
1,16189.554765893736,22.033631013706326,389.4648909405805
1,16745.853847189686,38.45006795413792,417.7628538971767
1,17377.915838483437,18.440360678359863,303.30959999980405
1,17989.849407874306,81.04986204952002,449.9983579129912
