node,time,x,y
0,586.949000505012,413.3567216955125,16.085282642859966
0,1188.1922215393545,662.2638523578644,32.642078245058656
0,1777.5486417764278,542.0060080699623,178.85754548665136
0,2308.6938302702565,605.9527815207839,324.61040456360206
0,2985.174925488852,755.0051980428398,483.56731578847393
0,3598.9153828775416,567.043588642031,730.1618005093187
0,4191.550134930461,577.5561684519053,557.4761521387845
0,4788.393366780207,518.7728079836816,776.9023988870904
0,5395.864690158629,530.4745989721268,476.2024587024935
0,5848.171288609097,461.86679709889,634.6230953708291
0,6594.125350930741,524.2675489075482,251.55124757811427
0,7025.484608965508,470.7715806514025,741.1907263076864
0,7751.07454853775,501.29331137798727,129.24753885809332
0,8375.347958972932,517.3515969421715,136.63638149946928
0,8950.048555422716,482.8392758164555,337.3394347517751
0,9507.868988289863,526.2373616937548,18.525802257470787
0,10089.895671925982,509.3591763600707,18.15742191299796
0,10796.620620962904,578.2511544059962,207.06506231427196
0,11397.135004749289,579.0555167756975,94.90978064248338
0,11873.126910032694,501.085962664336,311.9206603313796
0,12576.166080393905,444.8737262506038,881.7124002743512
0,13195.235424523187,445.16921846941113,877.6929996507242
0,13727.197164535326,475.3747221063823,442.629809031263
0,14384.31224547957,260.6236588358879,56.00855071330443
0,14966.191100820257,542.8459936995059,170.41441132780164
0,15519.9969887038,490.4489736258984,491.1423787744716
0,16185.614550897546,498.9173169508576,156.41678456030786
0,16795.603736833385,731.1689135171473,466.6786070889793
0,17339.67508298721,454.7020553033799,740.9835021547042
0,17987.262780434994,423.4546040762216,898.1293246531859
0,18419.015448338014,474.35871340706944,474.49566495558247
0,19196.45206643386,233.3499763254076,178.56306294444948
0,19404.566356739742,165.3469246700406,234.5824680472724
0,20383.550134950667,563.9452041722834,127.48103887308388
0,20959.350462692,579.2612232211977,202.52803803933784
0,21568.714840062657,607.8859201464802,298.7569280290045
1,494.01411996294746,495.86290276423097,191.4863308235072
1,1189.023343859124,539.2381260730326,207.3449701508507
1,1790.667098870249,726.7828026656061,24.54748935438693
1,2394.210406589176,531.1722610909492,107.76621334347874
1,2998.3073151880544,491.0295500252396,458.86204635724425
1,3533.6200518697697,872.7170630805194,487.5735796159133
