node,time,x,y
0,0.0,377.95370394236977,515.9514347805825
0,26.41302437988861,378.0037659294903,533.530569369439
0,50.561066430810115,359.2594421673566,528.4881872106344
0,58.39072919257933,349.5347874723375,529.616391284857
0,72.67681062619567,348.83554327860475,549.9504712652415
0,103.03624113175647,348.83554327860475,549.9504712652415
0,130.30989290161415,349.5347874723375,529.616391284857
0,138.64238659785588,359.2594421673566,528.4881872106344
0,149.20647442518157,369.10850609093904,530.9287920561619
0,161.54878526696166,369.11699336208403,539.3242410290986
0,184.7820789062589,369.11699336208403,539.3242410290986
0,188.93444012597,369.10850609093904,530.9287920561619
0,202.8468795722747,359.2594421673566,528.4881872106344
0,207.34048249090665,351.2129353545606,529.4217012529261
0,207.3456604615567,351.213543349877,529.426941930782
0,227.7255793650229,351.213543349877,529.426941930782
0,227.73031071919286,351.2129353545606,529.4217012529261
0,234.28351076262197,359.2594421673566,528.4881872106344
0,241.37165093238627,359.74498675763607,519.8729215986095
0,251.79742080181268,359.74498675763607,519.8729215986095
0,253.8786339559897,359.9627790879458,516.0719903050922
0,289.4097824168912,359.9627790879458,516.0719903050922
0,303.2949368508321,361.1035316903144,496.16345734801143
0,317.59173696122434,361.1035316903144,496.16345734801143
0,319.58014603742913,361.33292930945754,492.15545740444213
0,326.295722038823,349.98707545921206,491.9541783207096
0,352.7012410140592,349.98707545921206,491.9541783207096
0,361.0257908669255,361.33292930945754,492.15545740444213
0,403.82744854551083,359.2594421673566,528.4881872106344
0,423.28942359382427,392.82919899374247,539.2406663256697
0,459.20437432988047,392.10347849316895,600.5322502413765
0,470.7336985280276,413.6884796395898,601.3611389333382
0,482.5393526413295,413.45281991921365,579.4787113075145
0,492.8281507212896,413.45281991921365,579.4787113075145
0,502.8900715878517,413.6884796395898,601.3611389333382
0,518.9200326037553,444.89446112141013,602.5353979906067
0,530.3767927828158,443.98009992949665,617.7879924676381
0,540.4776520030173,443.98009992949665,617.7879924676381
0,593.159585003833,441.60891793109477,657.5680178669281
0,610.9222094706174,441.60891793109477,657.5680178669281
0,647.6792473069472,440.1461755670607,682.0859118271619
0,651.3839048309965,442.9334199540317,682.3543783635832
0,665.3747078147671,442.9334199540317,682.3543783635832
0,731.0847969362876,394.74812892638147,680.6196514558978
0,759.0965958187871,394.74812892638147,680.6196514558978
0,775.7818165351882,369.3440064713359,679.7865730468184
0,794.6599286969631,369.3440064713359,679.7865730468184
0,824.6258362189446,342.6464621461928,678.6834336253814
0,844.1560484570928,342.6464621461928,678.6834336253814
0,870.5691322382436,299.47623453103006,670.123376253061
0,903.9779124346815,299.47623453103006,670.123376253061
0,941.8626399046443,256.5596240349114,661.5938424128108
0,974.6049200972056,256.95358659513295,621.0242343642749
0,981.8645700143215,253.0139610245824,611.1696586525068
0,1121.2770298036467,258.94413425028324,469.86774372588843
0,1222.1249920778155,178.629861747846,468.2279652492143
0,1222.1361795595585,178.62961737066507,468.23986075026914
0,1252.6456589023637,178.62961737066507,468.23986075026914
0,1252.6621846695843,178.629861747846,468.2279652492143
0,1266.9681546471174,151.18026161007583,467.67372614052147
0,1281.8757669292709,151.18026161007583,467.67372614052147
0,1324.8025997524628,126.19948743470013,467.1508553237654
0,1423.9900812832511,113.074313826859,637.5790154738352
0,1439.2743134986558,138.03301838599145,638.4146381113678
0,1465.5261914696694,138.03301838599145,638.4146381113678
0,1518.2713054062497,197.44450562633574,640.3419849323109
0,1529.6533358843444,204.4528921637684,626.0205988786183
0,1539.0078707027396,205.25089305639267,610.1857175570913
0,1564.270268966162,205.25089305639267,610.1857175570913
0,1579.6568647540244,203.1319485977292,628.6958015440032
0,1593.9822343827873,203.1319485977292,628.6958015440032
0,1595.4002069212393,204.4528921637684,626.0205988786183
0,1683.720732505546,213.3274171296507,452.7145160669461
0,1756.5698123130214,363.4271513223648,455.84584203502163
0,1812.134178111086,359.2594421673566,528.4881872106344
0,1821.0386833121065,341.1164296772331,530.5834234221838
0,1856.7587350030817,302.1348714120686,545.1119376933202
0,1889.310487662594,301.9608913231641,586.7085565058514
0,1913.311392768489,301.9608913231641,586.7085565058514
0,1918.032703103223,301.9275226984173,597.1015725526959
0,1935.2498365593738,325.0883740708232,597.9765104111284
0,1955.0091838998978,325.5169041566551,585.9552031173371
0,1981.7702463013566,325.5169041566551,585.9552031173371
0,1993.6203190422048,325.0883740708232,597.9765104111284
0,2057.424561459665,464.24009615555406,603.2721880348399
0,2131.220257614067,473.7159323915839,492.68502125982195
0,2155.594812481373,475.37472210638225,442.629809031263
0,2323.197688898863,482.8392758164555,337.3394347517751
0,2564.9452755202356,501.29331137798727,129.24753885809332
0,2672.2068734082814,509.3591763600707,18.15742191299796
0,2813.330638835828,730.5587846413255,24.696174412965775
0,2816.8961015962313,727.1997354719788,29.27790765184909
0,2821.909593380642,719.299749461934,34.20499926665798
0,2833.7896401968865,712.4968428816646,34.77996654668823
0,2833.8375665498697,712.5054796990007,34.88215576764196
0,2863.9384604965935,712.5054796990007,34.88215576764196
0,2864.0017874208943,712.4968428816646,34.77996654668823
0,2869.466774203969,719.299749461934,34.20499926665798
0,2877.521720479109,727.1997354719788,29.27790765184909
0,2884.5280717536107,730.5587846413255,24.696174412965775
0,2889.7837295144645,738.251421937719,25.041531138587743
0,2898.3458995075543,739.3405546974391,10.708618135657161
0,2913.3245873489323,739.3405546974391,10.708618135657161
0,2923.699998409269,738.251421937719,25.041531138587743
0,2941.247214787657,768.3971912041306,25.602481683716178
0,2960.174199903575,768.3971912041306,25.602481683716178
0,2995.190545554203,793.55132400617,26.054577586706728
0,3305.2911794022175,767.8193485792726,381.82239595241845
0,3337.5546285477476,730.6831938698888,379.88835135567933
0,3341.068190689657,730.5173148997128,386.42726506339386
0,3373.493049290474,748.9876842740923,407.4851637012325
0,3394.321437310353,748.9876842740923,407.4851637012325
0,3396.617736889878,751.6046791318804,410.4416808979586
0,3425.590263578317,749.2409037873149,448.4549928442575
0,3431.4013560544636,744.6999669484794,452.39217372471467
0,3472.6322625830653,718.4910894781351,450.75743767339736
0,3506.0416904453296,721.2803030870855,402.2050326028839
0,3553.3709461285116,721.2803030870855,402.2050326028839
0,3639.635676534358,717.7861038483679,466.18382736714557
0,3698.3008620659893,822.6008788645267,469.9137926856056
0,3762.3193469729304,824.3840778060257,422.18412289442495
0,3766.900199823237,833.7740529067814,422.4596079722978
0,3777.184211547824,833.7740529067814,422.4596079722978
0,3830.192784948793,872.5679381731898,423.5781201128848
0,3843.826353797903,872.5679381731898,423.5781201128848
0,3849.1403884439223,876.2627260927111,423.6807093117386
0,3944.1355163593835,872.7170630805194,487.57357961591333
0,4026.619110859143,755.0051980428398,483.56731578847393
0,4039.253596627621,761.5159476678818,467.77251618448645
0,4067.661208188184,811.3833134267479,469.2921317331493
0,4085.2118786089213,811.4675426185131,456.8358131488785
0,4098.067863801699,811.4675426185131,456.8358131488785
0,4103.965606280717,811.3833134267479,469.2921317331493
0,4151.916810673953,873.0488210245967,471.3182860435918
0,4163.7844800598405,872.7170630805194,487.57357961591333
0,4467.655385059162,423.99371073395014,473.3444406334311
0,4497.293877838256,423.5790133047849,494.3658110201359
0,4503.965405341934,418.94333636946976,494.3371129776351
0,4523.35591180375,418.94333636946976,494.3371129776351
0,4531.426350329428,401.21734264306724,494.181908222381
0,4579.574693005483,401.21734264306724,494.181908222381
0,4579.796186407304,401.00442276895046,494.1800438114442
0,4606.355299478524,401.00442276895046,494.1800438114442
0,4606.85072084013,401.67450374364853,494.1859112903476
0,4617.33239317084,401.67450374364853,494.1859112903476
0,4618.331237713564,399.58876707591116,494.158590355888
0,4627.094872851369,399.3700842279941,507.48166039353237
0,4644.490575549162,399.3700842279941,507.48166039353237
0,4693.128465245818,398.86304657533765,541.5661499998532
0,4709.227598409001,369.10850609093904,530.9287920561619
0,4743.950206574886,369.19774262420833,584.6465293546207
0,4755.68564708315,369.19774262420833,584.6465293546207
0,4770.687675712337,369.15947256423533,563.1642175307497
0,4786.823288525318,369.15947256423533,563.1642175307497
0,4826.404698385344,369.23291531950235,599.657312233001
0,4861.005651206806,402.0052315890789,600.9226735127158
0,4884.731295023685,402.0052315890789,600.9226735127158
0,4889.685408170468,393.6497641131282,600.6068581580184
0,4925.633705994289,393.6497641131282,600.6068581580184
0,4947.6180017225,412.6425487790257,601.3247300321236
0,4986.987205816684,412.6425487790257,601.3247300321236
0,5002.064231437822,444.89446112141013,602.5353979906067
0,5031.390142985245,443.36604421027005,628.0896803424694
0,5043.013511297562,443.36604421027005,628.0896803424694
0,5046.468309915301,443.69092413410544,622.6393426866271
0,5057.6973999906295,443.69092413410544,622.6393426866271
0,5100.079928217314,440.1461755670607,682.0859118271619
0,5102.690289037017,434.6490050610155,681.9280331037007
0,5115.540982012049,434.6490050610155,681.9280331037007
0,5176.1146375345015,343.95546326227486,678.9429907314479
0,5186.298052484564,343.95546326227486,678.9429907314479
0,5250.884302534672,458.3513926714659,683.6976488386281
0,5311.41796053621,464.24009615555406,603.2721880348399
0,5351.993996814894,392.10347849316895,600.5322502413765
0,5423.1774173408885,392.7708920314908,542.8796127443202
0,5437.451430481213,392.7708920314908,542.8796127443202
0,5438.7273910723,392.7458053920418,545.0382544817403
0,5448.961611117278,392.7458053920418,545.0382544817403
0,5451.879062566895,392.82919899374247,539.2406663256697
0,5507.261303068073,359.2594421673566,528.4881872106344
0,5516.457795912305,341.1164296772331,530.5834234221838
0,5520.730214444491,341.26168722473085,522.4442231561989
0,5561.327586206826,341.26168722473085,522.4442231561989
0,5564.993890740339,341.1164296772331,530.5834234221838
0,5574.787966874686,348.54407752119005,529.7324745897204
