source,target
0,7
0,19
0,32
0,33
0,38
0,45
0,48
0,50
0,52
0,55
0,70
0,81
0,86
0,98
1,10
1,11
1,18
1,19
1,28
1,39
1,41
1,52
1,62
1,73
1,81
2,14
2,28
2,52
2,66
2,75
2,89
3,15
3,16
3,21
3,48
3,79
3,97
3,98
4,23
4,30
4,43
4,75
4,82
5,7
5,32
5,47
5,54
5,72
5,91
6,7
6,15
6,22
6,28
6,29
6,32
6,42
6,43
6,57
6,62
6,74
6,76
6,84
6,87
6,89
6,92
7,15
7,20
7,26
7,31
7,32
7,38
7,63
7,72
7,76
7,87
8,23
9,27
9,32
9,43
9,86
10,12
10,15
10,20
10,26
10,29
10,36
10,41
10,45
10,50
10,57
10,63
10,72
10,76
10,84
10,86
10,88
10,89
10,90
10,92
10,95
11,17
11,39
11,40
11,47
11,51
11,61
11,68
11,69
11,81
11,82
11,94
12,25
12,37
12,50
12,57
12,63
12,75
12,81
12,89
12,93
12,95
13,15
13,20
13,31
13,35
13,36
13,47
13,76
13,92
14,19
14,25
14,38
14,49
14,50
14,52
14,60
14,62
14,75
14,77
14,88
14,97
15,20
15,21
15,26
15,32
15,35
15,38
15,42
15,45
15,47
15,63
15,75
15,76
15,77
15,83
15,84
15,94
16,38
16,44
16,54
16,64
16,66
16,79
16,92
17,27
17,30
17,32
17,42
17,43
17,51
17,58
17,69
17,81
17,83
17,85
17,86
17,88
17,90
17,96
18,27
18,62
18,80
19,44
19,52
19,55
19,73
20,27
20,31
20,32
20,42
20,45
20,59
20,61
20,63
20,76
20,84
20,94
21,40
21,43
21,52
21,55
21,57
21,64
21,77
22,26
22,29
22,46
22,50
22,58
22,63
22,69
22,73
22,76
22,87
22,92
22,95
23,37
23,53
24,37
24,46
24,48
24,49
24,52
24,55
24,61
24,65
24,68
24,70
24,73
24,74
24,94
24,95
25,28
25,29
25,41
25,43
25,45
25,49
25,63
25,64
25,76
25,81
25,92
25,93
26,32
26,33
26,39
26,44
26,45
26,47
26,49
26,50
26,63
26,68
26,76
26,87
26,89
27,33
27,35
27,39
27,44
27,51
27,57
27,58
27,62
27,72
27,85
27,86
27,88
27,97
28,32
28,36
28,39
28,45
28,46
28,47
28,59
28,62
28,65
28,70
28,73
28,86
28,90
28,99
29,43
29,44
29,47
29,49
29,57
29,63
29,64
29,66
29,76
29,79
29,89
29,90
29,92
30,42
30,56
30,65
30,79
30,83
30,85
30,88
31,32
31,42
31,44
31,45
31,72
31,81
31,86
31,89
32,43
32,44
32,45
32,47
32,50
32,72
32,84
32,93
33,39
33,44
33,49
33,51
33,89
33,92
34,67
34,80
35,39
35,42
35,63
35,89
35,96
36,40
36,45
36,49
36,50
36,62
36,65
36,74
36,86
36,90
36,92
36,94
37,50
37,55
37,65
37,72
37,84
37,87
38,40
38,65
38,81
38,93
38,94
39,44
39,47
39,49
39,57
39,59
39,60
39,63
39,68
39,69
39,73
39,74
39,81
39,82
39,91
39,93
39,94
40,45
40,48
40,52
40,55
40,59
40,62
40,76
40,77
40,85
41,42
41,58
41,62
41,64
41,84
41,89
41,90
41,93
41,95
42,43
42,51
42,56
42,61
42,79
42,82
42,85
42,86
42,89
42,92
42,93
42,95
43,45
43,57
43,64
43,87
43,96
44,50
44,58
44,60
44,62
44,75
44,81
44,85
44,86
44,88
45,50
45,55
45,57
45,63
45,84
45,92
45,93
46,48
46,59
46,65
46,73
47,49
47,77
47,83
47,84
47,90
48,52
48,55
48,57
48,61
48,65
48,70
48,82
49,51
49,68
49,70
49,73
49,74
49,77
49,81
49,82
49,91
49,94
50,63
50,69
50,81
50,87
50,90
50,94
51,64
51,66
51,68
51,88
52,55
52,58
52,62
52,75
52,77
52,81
53,91
53,97
54,75
54,79
55,75
56,79
56,83
57,63
57,84
57,89
57,90
57,95
58,62
58,64
58,65
58,85
58,86
58,90
58,94
59,63
59,71
59,73
59,88
60,70
60,81
60,87
60,99
61,82
62,74
62,81
62,94
63,64
63,76
63,83
63,89
63,90
63,92
63,93
64,83
64,85
64,90
64,92
64,93
65,70
65,87
65,89
65,90
66,76
68,74
68,81
68,94
69,70
69,74
69,85
69,86
69,91
70,90
71,82
71,97
72,88
73,74
73,91
73,94
74,89
74,94
74,95
74,96
75,77
76,92
77,81
78,89
78,97
79,83
79,97
80,88
80,97
81,84
81,94
82,97
83,84
83,86
83,93
84,90
85,86
85,88
85,90
86,88
86,89
87,90
88,94
88,97
89,95
90,92
90,95
91,96
92,93
