source,target
0,16
0,26
0,41
0,46
0,48
0,56
0,64
0,75
0,81
0,87
0,91
1,15
1,16
1,18
1,24
1,25
1,33
1,44
1,58
1,64
1,80
1,86
1,87
1,90
2,4
2,22
2,26
2,52
2,67
2,70
2,71
2,72
2,74
3,22
3,23
3,25
3,26
3,32
3,33
3,42
3,61
3,65
3,77
4,7
4,9
4,33
4,36
4,52
4,60
4,67
4,74
4,84
4,85
4,88
5,16
5,27
5,47
5,48
5,53
5,55
5,66
5,75
5,78
5,80
5,99
6,8
6,21
6,36
6,39
6,42
6,54
6,61
6,63
6,84
6,97
7,8
7,9
7,16
7,24
7,46
7,54
7,57
7,64
7,76
7,77
7,81
7,88
7,91
7,95
8,27
8,29
8,32
8,36
8,43
8,57
8,63
8,84
8,87
8,90
8,94
8,96
9,21
9,54
9,55
9,68
9,76
10,21
10,54
10,61
10,67
10,70
10,74
10,96
11,22
11,23
11,26
11,31
11,50
11,64
11,72
12,63
12,66
12,68
12,80
12,87
12,92
12,98
13,26
13,27
13,30
13,32
13,56
13,61
13,64
13,84
13,89
14,17
14,21
14,25
14,37
14,43
14,44
14,48
14,56
14,71
14,84
14,87
14,90
15,16
15,18
15,19
15,26
15,49
15,66
15,75
15,79
15,81
15,85
15,95
16,18
16,20
16,44
16,46
16,50
16,55
16,56
16,64
16,65
16,66
16,73
16,75
16,77
16,81
16,86
16,91
17,30
17,39
17,40
17,49
17,70
17,74
17,87
18,38
18,46
18,58
18,59
18,63
18,64
18,79
18,86
19,41
19,77
19,81
19,95
20,83
20,85
20,87
21,27
21,32
21,48
21,57
21,61
21,70
21,74
21,86
21,87
22,23
22,26
22,30
22,31
22,35
22,41
22,42
22,45
22,51
22,52
22,53
22,56
22,67
22,72
22,77
22,81
22,85
22,98
23,26
23,28
23,32
23,35
23,59
23,61
23,64
23,65
23,75
23,77
23,91
24,44
24,55
24,58
24,59
24,68
24,73
24,77
24,79
24,86
24,91
25,33
25,34
25,40
25,45
25,51
25,52
25,57
25,61
25,67
25,72
25,84
25,97
25,98
26,30
26,37
26,40
26,49
26,61
26,69
26,70
26,72
26,74
26,75
26,81
26,90
26,94
26,98
27,36
27,70
27,99
28,29
28,42
28,45
28,52
28,57
28,58
28,59
28,61
28,83
28,84
28,94
28,97
29,32
29,44
29,57
29,94
30,50
30,56
30,60
30,62
30,66
30,72
30,79
30,80
30,81
31,32
31,33
31,40
31,49
31,51
31,61
31,81
31,95
32,42
32,50
32,65
32,77
32,94
33,37
33,55
33,57
33,83
33,86
33,98
34,37
34,39
34,42
34,43
34,45
34,52
34,90
34,94
34,96
34,99
35,41
35,60
35,66
36,43
36,57
36,63
36,72
36,87
36,93
36,99
37,40
37,52
37,70
37,87
37,88
37,90
38,45
38,64
38,69
38,76
38,85
38,93
38,95
38,99
39,42
39,43
39,45
39,52
39,54
39,70
39,74
39,93
39,96
39,97
40,44
40,48
40,51
40,70
40,72
40,87
40,93
41,52
41,53
41,56
41,67
41,81
41,85
41,91
41,95
42,45
42,52
42,54
42,61
42,69
42,76
42,93
42,97
43,45
43,52
43,57
43,87
43,96
44,51
44,57
44,81
44,83
44,87
44,91
44,93
45,52
45,54
45,56
45,61
45,72
45,81
45,84
45,89
45,97
46,48
46,56
46,59
46,60
46,73
46,77
46,91
46,93
46,95
47,50
47,62
47,66
47,69
47,71
47,75
47,78
47,80
48,51
48,69
48,87
48,93
49,79
49,86
50,56
50,61
50,64
50,66
50,75
50,79
50,99
51,52
51,71
51,79
51,87
51,90
51,97
51,98
52,54
52,67
52,71
52,76
52,85
52,88
52,89
52,98
53,92
54,56
54,61
54,72
54,76
54,81
54,89
55,60
55,66
55,78
55,79
55,83
55,96
56,61
56,64
56,65
56,70
56,72
56,73
56,89
56,91
56,94
57,63
57,88
58,59
58,68
58,79
58,86
58,89
59,63
59,73
59,81
59,95
60,64
60,66
60,70
60,74
60,76
60,78
60,82
60,88
60,92
60,99
61,64
61,70
61,72
61,74
61,75
61,84
61,89
61,91
61,95
62,75
62,79
63,73
63,84
63,85
63,91
63,96
64,65
64,91
64,95
65,81
65,82
65,91
65,93
65,95
66,72
66,75
66,79
66,89
67,74
67,83
67,86
67,88
67,92
68,86
68,92
68,96
69,70
69,74
69,87
69,90
69,93
69,97
70,74
70,90
70,96
70,99
71,83
71,97
71,98
72,73
72,81
72,84
72,97
72,98
73,77
73,81
73,91
74,76
74,88
74,89
74,90
74,92
74,96
75,79
75,82
76,80
76,84
76,85
76,99
77,91
78,80
78,82
78,92
78,93
80,99
81,85
81,91
81,95
83,85
83,88
83,89
83,95
84,90
84,97
84,99
85,88
85,91
85,96
87,90
88,92
89,90
90,96
91,95
91,96
92,93
93,99
96,99
97,98
97,99
