source,target
0,7
0,25
0,31
0,35
0,37
0,69
1,6
1,8
1,9
1,14
1,29
1,44
1,50
1,52
1,53
1,60
1,63
1,75
1,80
1,97
2,9
2,22
2,23
2,38
2,40
2,44
2,46
2,47
2,52
2,53
2,63
2,64
2,66
2,75
2,81
2,84
2,85
2,86
2,89
2,90
2,91
3,50
3,54
3,68
3,73
3,77
3,96
4,6
4,14
4,45
4,47
4,55
4,64
4,74
4,81
4,82
4,86
4,90
4,94
4,95
4,97
5,7
5,12
5,14
5,18
5,22
5,23
5,30
5,33
5,40
5,44
5,47
5,53
5,55
5,58
5,66
5,75
5,82
5,89
5,90
5,97
6,14
6,29
6,30
6,33
6,45
6,47
6,48
6,69
6,78
6,80
6,82
6,90
6,94
6,97
7,9
7,10
7,18
7,38
7,44
7,52
7,55
7,58
7,63
7,64
7,74
7,81
7,84
7,91
7,93
7,94
7,98
8,18
8,53
8,56
8,63
8,81
8,84
9,12
9,13
9,14
9,17
9,18
9,35
9,40
9,44
9,45
9,46
9,55
9,58
9,60
9,63
9,69
9,81
9,83
9,84
9,86
9,89
9,97
10,37
10,39
10,44
10,51
10,59
10,76
11,20
11,29
11,96
12,14
12,27
12,34
12,37
12,45
12,70
12,74
12,87
13,18
13,28
13,46
13,49
13,54
13,63
14,17
14,40
14,45
14,52
14,53
14,64
14,69
14,74
14,80
14,82
14,87
14,89
14,94
14,98
15,26
15,45
15,95
16,17
16,26
16,45
16,48
16,65
16,76
16,77
16,80
16,88
16,90
16,99
17,22
17,33
17,34
17,45
17,48
17,52
17,60
17,64
17,65
17,75
17,76
17,87
17,88
17,90
17,95
17,97
17,98
18,47
18,52
18,63
18,65
18,81
18,82
18,97
19,31
19,54
19,74
19,80
19,89
19,93
19,98
19,99
20,78
21,35
22,26
22,34
22,37
22,58
22,64
22,66
22,69
22,70
22,80
22,85
22,89
22,99
23,37
23,40
23,41
23,42
23,53
23,57
23,80
23,89
23,92
24,39
24,61
24,71
24,79
24,99
25,28
25,56
25,59
25,73
26,32
26,59
26,66
26,83
26,87
26,89
26,90
26,97
27,32
27,38
27,42
27,47
27,53
27,55
27,60
27,75
27,79
28,84
29,49
29,53
29,64
29,65
29,66
29,84
29,90
30,31
30,45
30,47
30,53
30,70
30,77
30,78
30,79
30,84
30,90
30,94
30,97
30,99
31,37
31,52
31,61
31,62
31,73
31,98
32,34
32,55
32,58
32,60
32,74
32,82
33,44
33,53
33,54
33,58
33,63
33,80
33,94
34,42
34,58
34,60
34,65
34,68
34,70
34,82
34,90
35,38
35,40
35,83
36,50
37,40
37,41
37,51
37,53
37,60
37,80
37,85
37,87
37,89
37,92
37,98
38,49
38,52
38,78
38,79
38,83
38,84
38,85
39,79
39,99
40,41
40,44
40,45
40,52
40,53
40,78
40,82
40,86
40,90
40,91
40,92
40,94
40,97
41,47
41,50
41,51
41,62
41,76
41,79
41,92
41,95
42,45
42,58
42,60
42,64
42,70
42,78
42,81
42,90
42,94
43,62
43,65
43,86
43,88
43,95
43,99
44,46
44,63
44,64
44,81
44,84
44,89
44,98
45,47
45,52
45,60
45,63
45,80
45,84
45,86
45,95
45,97
46,81
46,84
46,86
46,89
46,91
46,98
47,52
47,60
47,63
47,64
47,66
47,74
47,75
47,78
47,80
47,86
47,89
47,94
47,95
48,60
48,64
48,68
48,75
48,80
48,82
48,85
48,87
48,88
48,89
48,90
48,93
48,97
48,98
49,63
49,66
49,83
49,88
50,53
50,61
50,76
50,83
50,95
50,98
51,54
51,88
51,89
51,98
51,99
52,53
52,60
52,64
52,65
52,69
52,70
52,75
52,76
52,79
52,80
52,82
52,86
52,90
52,92
52,94
52,97
52,98
53,60
53,62
53,69
53,82
53,84
53,85
53,86
53,90
53,93
53,97
54,55
54,56
54,67
54,73
55,58
55,73
55,81
55,86
55,87
55,89
55,91
55,94
55,96
55,97
57,62
57,77
57,80
57,86
58,60
58,83
58,87
58,91
59,96
60,64
60,69
60,75
60,79
60,84
60,97
61,64
61,67
61,76
62,74
62,86
62,96
63,81
63,84
63,94
64,66
64,69
64,75
64,80
64,87
64,90
64,97
65,75
65,79
65,81
65,87
65,88
65,90
65,94
65,97
65,98
66,78
66,86
66,90
66,97
68,75
68,76
69,90
70,76
71,95
72,86
72,96
73,96
74,84
74,86
74,87
74,90
74,91
74,94
74,97
75,80
75,82
75,87
75,89
75,90
75,98
76,80
76,94
76,95
76,99
77,80
77,85
77,90
77,97
78,80
78,83
78,92
78,94
79,84
79,89
80,83
80,92
80,93
80,99
81,84
81,94
82,88
82,89
83,85
83,91
83,93
84,86
84,91
84,94
84,98
85,86
85,91
85,98
86,89
86,90
86,92
86,94
86,97
86,99
88,89
88,98
89,90
89,97
89,98
90,92
90,97
93,96
97,99
