source,target
0,5
0,32
0,41
0,43
0,44
0,51
0,70
0,77
0,86
1,13
1,31
1,44
1,52
1,53
1,60
1,63
1,72
1,77
1,79
1,96
2,35
2,37
2,45
2,46
2,47
2,48
2,51
2,54
2,61
2,74
2,79
2,81
3,15
3,63
3,77
3,85
3,89
3,95
3,96
3,97
4,21
4,23
4,29
4,48
4,53
4,57
4,65
4,66
4,93
4,99
5,11
5,22
5,43
5,51
5,55
5,57
5,63
5,75
5,83
5,89
6,10
6,15
6,24
6,33
6,49
6,56
6,68
6,79
6,92
6,99
7,12
7,27
7,31
7,33
7,47
7,48
7,53
7,54
7,56
7,61
7,70
7,84
7,94
7,96
8,14
8,17
8,36
8,39
8,66
8,70
8,93
9,10
9,12
9,18
9,33
9,38
9,42
9,50
9,51
9,56
9,57
9,69
9,73
9,80
9,94
10,12
10,24
10,56
10,59
10,68
10,69
10,75
10,76
10,79
10,80
10,88
11,25
11,30
11,43
11,55
11,56
11,59
11,60
11,65
11,68
11,74
11,81
11,82
11,86
11,88
11,90
11,95
12,41
12,51
12,56
12,57
12,59
12,73
12,74
12,76
12,80
12,96
13,23
13,24
13,40
13,42
13,67
13,70
13,84
14,22
14,26
14,44
14,63
14,64
14,72
14,78
14,82
14,99
15,22
15,32
15,38
15,41
15,69
15,73
15,80
15,94
15,97
16,51
16,61
16,70
16,78
16,91
16,99
17,20
17,39
17,40
17,44
17,62
17,83
17,86
17,93
18,42
18,51
18,54
18,61
18,69
18,73
18,75
18,77
18,80
18,84
18,85
19,23
19,37
19,44
19,45
19,51
19,54
19,60
19,95
20,27
20,29
20,35
20,39
20,44
20,62
20,64
20,66
20,67
20,72
20,84
21,53
21,65
21,79
22,42
22,43
22,63
22,73
22,83
23,37
23,46
23,54
23,70
23,78
24,56
24,68
24,69
24,70
24,78
24,79
24,92
25,42
25,49
25,73
25,74
25,87
25,88
25,89
25,97
25,98
26,35
26,44
26,54
26,57
26,82
26,99
27,70
27,71
28,32
28,34
28,40
28,55
28,61
28,68
28,71
28,86
29,53
29,65
29,66
29,85
30,55
30,60
30,65
30,67
30,81
30,85
30,87
30,90
30,92
30,96
31,35
31,38
31,44
31,45
31,47
31,54
31,56
31,60
31,74
31,84
31,89
31,96
31,97
32,33
32,51
32,63
32,65
32,89
32,92
33,61
33,78
33,91
34,35
34,37
34,44
34,50
34,52
34,61
34,62
34,68
34,86
34,88
35,40
35,48
35,60
35,72
35,83
35,91
36,39
36,40
36,50
36,70
36,84
36,98
37,44
37,45
37,46
37,47
37,48
37,56
37,60
37,90
38,49
38,50
38,55
38,76
38,79
38,81
39,51
39,57
39,61
39,64
39,77
39,83
39,84
39,99
40,48
40,50
40,56
40,83
40,84
40,91
41,49
41,55
41,57
41,67
41,73
41,75
41,76
41,79
41,83
41,85
41,86
41,90
41,94
41,95
42,59
42,63
42,65
42,67
42,85
42,98
43,55
43,63
43,64
43,67
43,73
43,74
43,80
43,89
43,90
43,92
44,45
44,54
44,64
44,66
44,70
44,72
44,98
45,47
45,54
45,97
45,98
46,47
46,58
46,69
46,79
46,85
46,88
46,96
47,48
47,58
47,82
47,96
48,53
48,56
48,61
49,56
49,76
49,81
49,85
49,90
50,61
50,69
50,83
51,61
51,62
51,71
51,75
51,80
51,92
51,99
53,54
53,65
53,93
54,70
54,78
54,90
55,56
55,59
55,63
55,67
55,75
55,80
55,87
55,90
55,91
55,92
55,95
55,97
56,59
56,60
56,73
56,84
56,86
56,90
56,96
57,64
57,67
57,77
57,80
58,88
58,94
58,97
59,67
59,75
59,90
59,92
59,95
60,65
60,69
60,74
60,75
60,90
60,95
61,65
61,99
63,67
63,73
63,77
63,78
63,80
63,92
64,67
64,70
64,72
64,77
64,96
65,83
67,80
67,83
67,84
67,85
67,90
67,93
68,78
68,90
68,92
69,80
69,92
69,94
71,72
71,98
72,91
73,89
73,90
74,87
74,90
75,77
75,90
75,92
75,95
76,85
76,87
76,89
76,91
76,94
76,97
77,89
77,93
77,96
80,87
80,92
81,83
81,86
81,90
81,97
82,93
83,84
83,86
83,97
84,99
85,89
85,91
85,97
87,90
87,97
88,89
90,95
92,99
93,98
93,99
94,96
