source,target
0,6
0,8
0,48
0,76
0,81
0,91
0,95
1,2
1,3
1,5
1,7
1,11
1,18
1,24
1,26
1,30
1,34
1,68
1,96
2,9
2,26
2,98
3,7
3,26
3,27
3,31
3,34
3,52
3,58
3,77
3,96
4,11
4,16
4,21
4,24
4,25
4,37
4,38
4,77
5,9
5,16
5,30
5,46
5,56
5,81
5,88
6,18
6,26
6,31
6,48
6,63
6,84
6,95
7,8
7,19
7,48
7,71
7,72
7,81
7,82
7,84
7,90
8,10
8,34
8,41
8,52
8,57
8,72
8,82
8,84
8,96
8,98
9,19
9,50
9,63
9,80
10,14
10,22
10,35
10,46
10,50
10,52
10,64
10,66
10,73
10,96
10,98
11,13
11,16
11,24
11,32
11,43
11,76
11,85
11,87
11,89
11,90
12,17
12,27
12,28
12,45
12,48
12,60
12,65
12,79
12,89
13,21
13,32
13,48
13,51
13,79
13,83
13,90
14,15
14,41
14,68
14,98
15,42
15,82
16,26
16,27
16,50
16,57
16,63
16,78
16,82
16,84
17,28
17,44
17,53
17,63
17,91
17,93
18,21
18,30
18,37
18,46
18,58
18,59
18,60
18,63
18,85
18,86
19,41
19,56
19,57
19,66
19,81
19,84
19,91
19,95
20,55
20,56
20,63
20,66
20,82
20,84
20,93
21,28
21,37
21,51
21,72
21,90
21,91
22,24
22,26
22,31
22,34
22,43
22,48
22,49
22,52
22,66
22,85
22,89
23,53
23,78
23,83
23,90
23,94
24,31
24,52
24,56
24,59
24,61
24,86
25,32
25,51
25,64
25,72
25,81
26,32
26,34
26,55
26,59
26,69
26,94
27,44
27,53
27,55
27,61
27,77
27,86
27,88
27,89
28,29
28,65
28,72
28,79
28,89
28,90
28,94
29,33
29,36
29,38
29,39
29,41
29,42
29,76
29,80
29,89
29,90
29,92
29,94
30,32
30,81
30,86
30,88
30,96
31,59
31,63
31,77
31,84
31,85
31,87
31,95
32,51
32,68
32,84
32,86
32,89
33,43
33,44
33,60
33,80
34,37
34,58
34,69
34,73
34,85
34,91
35,36
35,38
35,92
35,94
36,38
36,50
36,87
37,43
37,44
37,66
37,72
37,79
37,89
38,94
39,44
39,53
39,60
39,61
39,72
39,74
40,83
41,50
41,57
41,84
41,94
41,98
42,80
43,44
43,49
43,53
43,72
43,75
43,84
43,89
43,99
44,53
44,54
44,89
45,53
45,74
46,55
46,59
46,60
46,64
47,50
47,58
47,75
47,86
47,88
47,96
47,98
48,53
48,66
48,81
48,93
48,95
49,60
49,85
49,94
49,99
50,52
50,71
50,73
50,84
50,87
50,93
51,71
51,82
51,89
51,93
51,99
52,58
52,61
52,66
52,73
52,87
53,78
53,84
53,91
53,99
54,75
55,69
56,57
56,82
56,93
57,63
57,66
57,96
58,72
58,77
58,82
58,86
58,87
58,93
59,77
59,85
59,86
61,74
62,71
62,89
62,94
63,80
65,92
66,84
66,95
66,96
66,98
67,68
67,77
67,80
67,95
68,80
69,72
69,81
69,82
69,85
72,79
72,89
72,90
72,99
73,96
73,98
75,77
75,86
76,82
76,87
76,90
77,88
77,95
78,89
79,81
79,87
79,90
80,96
81,82
81,88
81,95
83,99
84,98
86,88
86,97
89,94
90,94
92,94
93,95
93,96
