source,target
0,1
0,11
0,28
0,45
0,55
0,57
0,82
0,84
1,9
1,13
1,45
1,59
1,64
1,71
1,78
1,84
1,91
1,93
2,12
2,69
2,71
3,11
3,21
3,41
3,54
3,70
3,79
3,85
3,95
3,96
3,98
4,34
4,41
4,46
4,51
4,54
4,65
4,66
4,70
4,84
5,10
5,31
5,42
5,64
5,76
5,77
6,7
6,19
6,21
6,23
6,48
6,49
6,73
6,87
7,36
7,41
7,46
7,49
7,54
7,66
7,91
7,98
7,99
8,13
8,19
8,37
8,41
8,73
8,82
8,96
9,15
9,24
9,27
9,31
9,44
9,45
9,59
9,64
9,67
9,80
9,88
10,44
10,79
10,80
10,94
11,17
11,29
11,36
11,48
11,57
11,60
11,61
11,83
11,96
12,20
12,41
12,67
12,85
12,92
13,26
13,40
13,48
13,55
13,56
13,69
13,71
13,80
13,95
13,96
14,18
14,36
14,50
14,57
14,61
14,79
14,85
14,87
14,99
15,30
15,31
15,80
15,95
16,40
16,55
16,73
16,84
17,42
17,47
17,58
17,60
17,83
17,87
17,88
17,95
17,96
18,36
18,47
18,57
18,80
18,82
19,42
19,48
19,56
19,66
19,73
19,94
20,32
20,34
20,39
20,68
20,81
20,84
20,92
21,41
21,60
21,73
21,82
22,59
22,67
22,68
22,72
22,81
23,44
23,47
23,68
23,77
23,89
23,99
24,35
24,39
24,49
24,55
24,59
24,66
24,80
24,81
25,27
25,28
25,35
25,38
25,39
25,47
25,88
25,93
26,50
26,60
27,33
27,35
27,38
27,45
27,55
27,62
27,78
27,81
27,84
27,86
27,93
27,94
28,35
28,43
28,47
28,52
28,55
28,67
28,94
29,37
29,60
29,85
30,64
30,81
30,82
30,88
30,95
31,44
31,59
31,62
31,64
31,80
31,83
31,86
31,89
31,93
32,36
32,37
32,49
32,65
32,66
32,87
32,90
33,45
33,57
33,88
34,41
34,44
34,49
34,55
34,58
34,64
34,71
34,84
34,91
34,98
35,39
35,56
35,67
35,78
35,94
36,37
36,40
36,49
36,60
36,66
37,41
37,46
37,50
37,57
37,58
37,61
37,91
37,98
38,43
38,62
38,68
39,45
39,65
39,66
39,81
39,88
39,94
40,45
40,49
40,64
40,84
40,91
40,97
41,51
41,58
41,67
41,98
41,99
42,60
42,66
42,83
42,86
42,93
42,96
43,46
43,47
43,59
43,62
43,66
43,68
43,78
43,92
43,98
44,46
44,53
44,64
44,65
44,80
45,80
45,89
46,49
46,52
46,53
46,54
46,59
46,90
46,95
46,98
47,59
47,60
47,62
47,67
47,68
47,77
47,80
47,89
48,57
48,58
48,73
48,87
48,90
48,96
49,54
49,59
49,66
49,68
49,98
50,73
50,96
51,54
51,57
51,60
51,69
51,85
52,55
52,60
52,78
53,65
54,59
54,60
54,66
54,76
54,98
55,56
55,64
55,71
55,78
55,92
56,62
56,64
56,78
56,88
56,91
57,79
57,82
57,87
57,96
57,98
58,69
58,98
59,62
59,63
59,81
59,92
59,93
59,98
59,99
60,96
61,82
61,85
61,96
62,63
62,68
62,86
62,89
62,92
62,93
63,72
63,89
63,92
63,93
63,94
64,71
64,78
64,89
64,91
65,92
66,69
66,84
66,94
66,98
68,72
68,77
68,81
68,92
68,97
68,98
69,74
69,75
69,85
69,98
70,82
70,90
70,93
70,99
71,91
71,92
73,82
73,96
74,90
75,76
76,77
76,94
77,80
77,94
78,81
78,84
78,89
79,82
79,85
79,89
80,89
81,86
82,89
83,96
84,93
84,98
85,87
86,89
86,93
86,94
88,95
88,96
89,93
90,98
92,93
