source,target
0,7
0,9
0,11
0,19
0,20
0,24
0,32
0,33
0,34
0,43
0,50
0,53
0,54
0,55
0,69
0,72
0,75
0,82
0,99
1,12
1,36
1,38
1,39
1,40
1,48
1,57
1,63
1,67
1,75
1,78
1,93
2,11
2,17
2,32
2,42
2,46
2,50
2,52
2,53
2,60
2,82
2,98
3,16
3,27
3,37
3,44
3,45
3,77
3,92
4,10
4,18
4,29
4,34
4,40
4,42
4,47
4,50
4,52
4,53
4,60
4,62
4,67
4,69
4,71
4,72
4,73
4,81
4,82
4,86
4,89
4,93
4,97
5,6
5,7
5,11
5,12
5,14
5,18
5,20
5,22
5,24
5,31
5,32
5,33
5,34
5,39
5,41
5,42
5,43
5,50
5,52
5,53
5,54
5,55
5,57
5,61
5,65
5,67
5,71
5,72
5,78
5,86
5,87
5,89
5,93
5,97
5,99
6,12
6,19
6,33
6,43
6,62
6,63
6,67
6,70
6,87
7,9
7,10
7,14
7,15
7,18
7,20
7,21
7,30
7,33
7,34
7,36
7,40
7,41
7,42
7,47
7,50
7,53
7,57
7,61
7,63
7,64
7,65
7,69
7,76
7,86
7,87
7,99
8,30
8,57
8,79
8,92
8,99
9,14
9,17
9,24
9,31
9,33
9,34
9,40
9,41
9,50
9,54
9,55
9,60
9,62
9,67
9,69
9,71
9,72
9,76
9,79
9,82
9,93
9,99
10,11
10,14
10,15
10,18
10,20
10,21
10,29
10,30
10,31
10,32
10,34
10,36
10,40
10,41
10,47
10,48
10,50
10,55
10,61
10,63
10,68
10,69
10,72
10,73
10,76
10,80
10,81
10,82
10,86
10,87
10,88
10,89
10,91
10,93
10,97
11,14
11,19
11,20
11,21
11,24
11,26
11,30
11,32
11,34
11,40
11,41
11,43
11,47
11,48
11,50
11,52
11,53
11,54
11,55
11,60
11,65
11,72
11,73
11,76
11,78
11,80
11,82
11,86
11,88
11,89
11,93
11,95
11,96
11,99
12,17
12,26
12,31
12,34
12,40
12,47
12,48
12,53
12,63
12,72
12,78
12,86
12,87
12,89
12,97
12,98
13,42
13,47
13,48
13,49
13,67
13,75
13,81
13,96
14,15
14,17
14,20
14,24
14,25
14,26
14,30
14,31
14,32
14,33
14,34
14,36
14,40
14,41
14,43
14,47
14,53
14,54
14,55
14,60
14,67
14,69
14,71
14,72
14,73
14,74
14,76
14,78
14,86
14,97
14,99
15,30
15,34
15,38
15,48
15,74
15,76
15,88
15,89
15,91
16,27
16,77
16,85
17,26
17,29
17,34
17,40
17,42
17,47
17,53
17,54
17,55
17,60
17,61
17,62
17,71
17,73
17,76
17,82
17,86
17,87
17,88
17,97
18,20
18,32
18,33
18,34
18,39
18,41
18,47
18,55
18,57
18,61
18,63
18,65
18,67
18,72
18,78
18,80
18,86
18,87
18,97
19,20
19,25
19,30
19,36
19,43
19,48
19,50
19,51
19,53
19,54
19,55
19,68
19,74
19,75
19,80
19,86
19,88
19,91
19,93
20,21
20,24
20,30
20,31
20,32
20,33
20,34
20,36
20,41
20,47
20,48
20,50
20,53
20,54
20,55
20,57
20,62
20,63
20,72
20,73
20,74
20,75
20,76
20,78
20,82
20,87
20,88
20,89
20,93
20,97
21,26
21,31
21,36
21,41
21,43
21,47
21,49
21,53
21,54
21,61
21,64
21,69
21,70
21,71
21,72
21,73
21,76
21,82
21,86
21,89
21,93
22,34
22,50
22,54
22,58
22,61
22,66
22,72
22,78
22,86
22,93
22,95
23,37
23,39
23,56
23,83
24,26
24,28
24,32
24,33
24,42
24,47
24,49
24,54
24,55
24,64
24,65
24,71
24,72
24,78
25,40
25,43
25,47
25,48
25,50
25,57
25,60
25,64
25,67
25,68
25,74
25,75
25,76
25,86
25,93
25,95
25,96
26,31
26,43
26,48
26,53
26,54
26,55
26,62
26,64
26,71
26,72
26,73
26,76
26,78
26,86
26,95
27,37
27,85
28,42
28,55
28,58
28,87
28,89
28,98
29,36
29,42
29,47
29,57
29,61
29,62
29,64
29,66
29,88
29,96
30,34
30,35
30,36
30,38
30,41
30,48
30,74
30,80
30,93
31,42
31,43
31,47
31,49
31,50
31,52
31,53
31,54
31,55
31,57
31,61
31,63
31,67
31,68
31,73
31,76
31,78
31,80
31,81
31,82
31,86
31,87
31,89
31,91
31,93
31,96
31,97
32,33
32,34
32,40
32,43
32,49
32,50
32,53
32,54
32,55
32,64
32,65
32,67
32,72
32,75
32,81
32,86
32,87
32,97
33,36
33,41
33,43
33,46
33,48
33,53
33,55
33,57
33,60
33,61
33,62
33,67
33,69
33,72
33,73
33,82
33,86
33,88
33,93
33,97
34,36
34,40
34,41
34,43
34,47
34,48
34,50
34,57
34,61
34,65
34,69
34,71
34,72
34,75
34,76
34,81
34,82
34,86
34,87
34,88
34,89
34,93
34,99
35,59
36,66
36,69
36,74
36,75
36,76
36,93
37,45
37,92
38,66
38,79
38,84
39,48
39,56
39,57
39,63
39,86
40,41
40,42
40,50
40,54
40,55
40,57
40,62
40,65
40,71
40,72
40,75
40,78
40,81
40,87
40,89
40,93
40,97
40,99
41,47
41,48
41,50
41,52
41,53
41,54
41,57
41,60
41,64
41,66
41,67
41,72
41,73
41,76
41,82
41,87
41,88
41,89
41,93
41,97
41,99
42,47
42,52
42,53
42,54
42,55
42,62
42,71
42,87
42,97
42,98
43,47
43,49
43,54
43,55
43,60
43,62
43,63
43,64
43,69
43,73
43,82
43,86
43,87
43,88
43,89
43,91
43,93
44,45
45,77
45,94
46,58
46,61
46,87
46,93
47,50
47,62
47,65
47,69
47,71
47,72
47,73
47,76
47,80
47,86
47,87
47,89
47,99
48,53
48,57
48,61
48,63
48,68
48,74
48,76
48,80
48,86
48,87
48,91
48,99
49,53
49,57
49,64
49,67
49,70
49,75
49,82
49,88
49,89
49,96
49,97
50,52
50,53
50,54
50,57
50,60
50,65
50,69
50,72
50,73
50,75
50,76
50,78
50,82
50,86
50,93
50,99
51,68
52,54
52,55
52,58
52,61
52,63
52,70
52,72
52,73
52,76
52,83
52,86
52,89
52,90
52,93
53,54
53,58
53,60
53,63
53,67
53,70
53,71
53,72
53,73
53,75
53,76
53,82
53,87
53,89
53,93
53,97
53,99
54,60
54,61
54,62
54,65
54,69
54,72
54,73
54,74
54,75
54,80
54,82
54,86
