source,target
0,11
0,16
0,51
0,54
0,59
0,68
0,74
1,2
1,13
1,36
1,42
1,46
1,53
1,64
1,65
1,86
2,7
2,14
2,20
2,39
2,64
3,24
3,41
3,42
3,47
3,64
3,75
3,81
4,9
4,47
4,50
4,59
5,6
5,15
5,22
5,24
5,26
5,31
5,33
5,35
5,54
5,61
5,68
5,72
5,73
5,74
5,85
5,92
6,8
6,11
6,13
6,18
6,30
6,31
6,37
6,39
6,50
6,70
6,87
6,96
7,18
7,20
7,22
7,34
7,53
7,56
7,61
7,67
7,68
7,77
7,82
7,96
8,31
8,45
8,46
8,64
8,73
8,75
8,78
8,82
9,10
9,34
9,36
9,47
9,77
9,96
10,26
10,30
10,37
10,38
10,48
10,84
10,86
10,98
11,16
11,18
11,24
11,28
11,30
11,31
11,33
11,57
11,59
11,63
11,74
11,85
12,16
12,25
12,66
12,86
12,95
13,21
13,25
13,34
13,45
13,52
13,60
13,66
13,96
13,98
14,25
14,39
14,42
14,51
14,53
14,59
14,62
14,79
14,86
14,94
15,33
15,41
15,46
15,54
15,73
15,82
15,88
16,30
16,45
16,48
16,49
16,60
16,77
17,24
17,66
18,24
18,25
18,30
18,31
18,34
18,42
18,47
18,62
18,70
18,71
18,74
18,75
18,81
18,83
18,89
18,93
18,96
19,29
19,44
19,53
19,56
19,67
19,90
20,49
20,57
20,61
20,66
20,77
20,82
20,98
21,45
21,52
21,66
22,29
22,34
22,35
22,44
22,47
22,49
22,56
22,68
22,75
22,80
22,85
23,54
23,82
23,84
24,28
24,31
24,57
24,58
24,62
24,63
24,64
24,66
24,81
24,87
24,90
24,93
25,42
25,59
25,62
25,64
25,65
25,66
25,70
25,75
26,29
26,35
26,38
26,54
26,56
26,59
26,63
26,73
26,74
26,83
26,96
26,97
27,29
27,47
27,61
28,43
28,50
28,54
28,58
28,62
28,74
28,76
28,85
28,87
28,98
29,38
29,47
29,58
29,59
29,73
29,80
29,83
29,85
29,91
29,93
29,97
30,37
30,39
30,44
30,48
30,50
30,57
30,59
30,70
30,74
30,76
30,80
30,84
30,87
31,33
31,35
31,39
31,43
31,48
31,58
31,61
31,62
31,81
31,84
31,89
32,33
32,36
32,49
32,88
33,68
33,74
33,77
33,89
33,90
33,93
34,35
34,44
34,46
34,47
34,68
34,75
34,87
34,94
35,37
35,38
35,44
35,48
35,50
35,51
35,60
35,62
35,68
35,70
35,74
35,80
35,84
35,92
36,39
36,40
36,46
36,91
37,44
37,45
37,51
37,53
37,68
37,82
37,84
37,92
38,43
38,51
38,59
38,60
39,48
39,64
39,65
39,71
39,75
40,79
40,84
40,95
41,46
41,47
41,51
41,69
41,73
41,75
41,80
41,81
41,86
41,88
41,97
42,51
42,52
42,53
42,64
42,66
42,91
43,54
43,58
43,63
43,71
43,75
43,76
43,91
44,48
44,54
44,69
44,71
44,74
44,80
44,92
44,93
44,99
45,52
45,53
45,68
45,69
45,84
45,86
46,62
46,64
46,66
46,72
46,86
46,91
46,94
46,99
47,49
47,56
47,67
47,68
47,69
47,71
47,75
47,80
47,85
47,91
48,58
48,84
48,94
48,98
49,56
49,64
49,68
49,77
49,80
49,91
50,53
50,54
50,57
50,58
50,80
50,96
51,60
51,61
51,77
51,79
51,94
52,53
53,56
53,57
53,65
53,67
53,69
54,57
54,58
54,61
54,63
54,72
54,74
54,81
54,96
55,60
55,63
55,89
55,97
56,68
56,73
56,76
56,77
56,90
56,97
57,61
57,74
57,89
57,99
58,61
58,62
58,63
58,74
58,87
58,93
58,96
59,86
59,99
60,61
60,68
60,85
60,87
60,94
61,68
61,73
61,77
61,82
61,89
61,96
62,74
62,89
62,93
62,94
62,97
63,69
63,72
63,74
63,75
63,81
63,85
63,98
64,66
64,68
64,75
64,78
64,81
64,82
64,83
64,88
64,91
64,93
65,66
66,70
66,86
66,93
66,98
67,69
68,74
68,82
68,98
69,71
69,84
69,85
69,90
69,92
69,97
70,80
70,84
70,87
70,90
71,73
71,75
71,77
71,78
71,92
71,96
72,75
72,78
72,82
72,89
72,94
73,78
73,94
73,96
73,97
74,80
74,85
74,89
74,96
75,78
75,81
76,97
77,87
77,89
77,96
77,98
78,89
80,88
80,93
80,96
80,97
81,93
82,90
82,98
83,98
84,87
85,96
86,91
86,94
86,95
87,89
87,92
87,96
88,94
88,97
90,98
91,94
91,97
92,96
