source,target
0,1
0,19
0,35
0,42
0,43
0,49
0,58
0,61
0,73
0,83
0,92
0,94
1,12
1,14
1,15
1,19
1,26
1,29
1,54
1,55
1,66
1,67
1,70
1,75
1,92
2,6
2,18
2,20
2,21
2,23
2,28
2,44
2,45
2,51
2,54
2,56
2,57
2,71
2,78
2,80
2,88
2,92
2,94
3,5
3,10
3,12
3,30
3,49
3,56
3,73
4,6
4,7
4,17
4,20
4,33
4,36
4,42
4,48
4,58
4,59
4,63
4,69
4,71
4,78
4,88
4,91
4,93
4,96
4,98
5,6
5,12
5,17
5,38
5,39
5,41
5,44
5,70
5,73
5,80
5,81
5,93
5,95
6,14
6,23
6,26
6,37
6,38
6,39
6,41
6,47
6,54
6,65
6,70
6,71
6,73
6,77
6,78
6,80
6,92
6,96
6,99
7,24
7,27
7,30
7,38
7,44
7,55
7,61
7,74
8,28
8,34
8,52
8,63
8,68
8,71
8,96
9,14
9,17
9,45
9,52
9,54
9,55
9,61
9,65
9,66
9,69
9,70
9,76
9,80
9,81
9,87
9,95
9,98
10,11
10,16
10,22
10,30
10,37
10,43
10,56
10,60
10,71
10,89
11,25
11,27
11,30
11,45
11,49
11,74
12,14
12,19
12,27
12,37
12,43
12,63
12,67
12,71
12,81
12,82
12,83
12,92
13,30
13,54
13,56
13,67
13,72
13,85
13,90
14,19
14,20
14,22
14,26
14,35
14,38
14,41
14,42
14,54
14,55
14,63
14,69
14,70
14,73
14,80
14,93
14,98
15,16
15,22
15,29
15,30
15,37
15,52
15,71
15,83
15,86
15,89
16,22
16,30
16,37
16,43
16,53
16,58
16,69
16,77
16,97
17,26
17,33
17,36
17,53
17,58
17,61
17,65
17,66
17,70
17,73
17,77
17,79
17,84
17,91
17,95
18,26
18,88
19,27
19,34
19,37
19,43
19,54
19,55
19,67
19,71
19,73
19,81
19,82
19,92
19,99
20,26
20,35
20,40
20,66
20,68
20,69
20,80
21,29
21,38
21,39
21,48
21,51
21,58
21,63
21,68
21,80
21,84
21,94
22,24
22,31
22,34
22,43
22,60
22,67
22,71
22,83
22,92
23,29
23,32
23,37
23,54
23,75
23,78
23,80
23,82
23,85
23,92
23,94
24,35
24,51
24,74
24,76
24,95
25,46
25,54
25,60
25,76
25,78
25,82
26,34
26,35
26,54
26,55
26,65
26,66
26,68
26,73
26,76
26,77
26,87
26,97
27,28
27,59
27,61
27,67
27,68
27,69
27,71
27,73
27,74
27,80
27,87
28,38
28,42
28,58
28,74
28,81
28,84
28,85
28,95
29,34
29,43
29,75
29,91
29,94
29,99
30,43
30,44
30,46
30,57
30,62
30,64
30,74
30,83
31,33
31,37
31,66
31,75
31,97
32,39
32,44
32,48
32,71
32,78
32,81
32,84
32,92
32,94
33,58
33,59
33,78
33,82
33,91
33,96
34,42
34,69
34,87
34,90
34,91
34,92
35,51
35,54
35,55
35,62
35,66
35,72
35,80
35,90
36,37
36,50
36,54
36,55
36,58
36,63
36,69
36,79
36,91
36,93
37,43
37,45
37,67
37,71
37,77
37,78
37,82
37,83
37,92
38,41
38,48
38,51
38,57
38,69
38,77
38,80
38,88
38,93
38,95
39,41
39,48
39,51
39,52
39,64
39,74
39,77
39,81
39,93
39,98
40,76
41,48
41,51
41,70
41,80
41,98
42,47
42,61
42,67
42,69
42,77
42,83
42,93
43,50
43,64
43,75
43,79
43,97
44,49
44,71
44,72
44,81
44,92
45,69
45,71
45,72
45,77
45,82
45,88
45,92
46,49
46,58
46,62
46,64
47,48
47,65
47,90
47,99
48,52
48,56
48,58
48,63
48,84
48,88
48,93
48,94
48,96
48,98
49,60
49,73
49,84
49,89
50,67
50,79
51,74
52,63
52,81
52,96
53,56
53,89
53,91
54,66
54,68
54,70
54,71
54,76
54,77
54,80
54,82
54,87
54,90
55,67
55,73
55,80
55,97
56,85
57,64
57,74
57,76
57,85
57,93
58,61
58,66
58,69
58,72
58,88
58,91
59,60
60,89
61,68
61,82
61,91
62,72
63,68
63,69
63,73
63,80
63,81
63,96
63,98
64,74
65,70
65,73
65,79
65,95
66,69
66,91
67,73
67,78
67,80
67,96
68,78
68,96
69,71
69,87
69,88
69,91
69,96
70,99
71,76
71,77
71,81
71,82
71,88
71,92
72,75
72,76
72,86
73,80
73,93
73,96
73,98
74,81
74,84
74,97
74,98
75,94
76,86
76,87
77,78
77,79
77,80
77,81
77,82
77,88
77,92
77,94
77,96
77,99
78,81
78,82
78,92
78,96
78,97
79,99
80,92
81,82
81,88
81,96
81,99
82,92
82,96
84,85
84,89
85,95
86,89
88,94
88,96
88,98
90,94
90,96
91,95
94,99
96,98
96,99
97,98
