source,target
0,1
0,2
0,4
0,7
0,8
0,10
0,18
0,21
0,22
0,37
0,52
0,54
0,55
0,56
0,69
0,70
0,95
0,97
1,19
1,27
1,42
1,43
1,49
1,58
1,62
1,67
1,69
1,78
1,87
2,4
2,7
2,8
2,10
2,18
2,21
2,22
2,24
2,33
2,37
2,63
2,70
2,81
2,95
3,45
3,80
3,82
4,7
4,10
4,12
4,13
4,22
4,24
4,33
4,52
4,54
4,60
4,63
4,64
4,70
4,81
4,88
4,92
4,95
4,97
4,99
5,16
5,65
5,66
6,47
6,60
6,66
6,84
7,10
7,11
7,37
7,41
7,52
7,54
7,60
7,63
7,70
7,90
7,95
7,98
8,10
8,20
8,54
8,95
8,99
9,15
9,18
9,23
9,37
9,48
10,21
10,54
10,90
10,95
10,98
11,15
11,17
11,20
11,22
11,36
11,38
11,39
11,52
11,59
11,64
11,69
11,74
11,76
11,81
11,90
11,99
12,13
12,29
12,37
12,58
12,90
12,99
13,21
13,26
13,27
13,33
13,44
13,55
13,63
13,81
13,92
14,15
14,31
14,58
14,63
14,67
14,75
14,80
14,88
14,97
15,32
15,35
15,58
15,74
15,77
16,18
16,23
16,36
16,39
16,40
16,45
16,58
16,63
16,78
16,81
16,88
16,98
17,18
17,23
17,36
17,37
17,52
17,55
17,64
17,68
17,81
18,24
18,26
18,37
18,44
18,47
18,52
18,53
18,57
18,59
18,60
18,64
18,68
18,81
18,88
18,97
19,33
19,34
19,42
19,53
19,58
19,62
19,80
19,86
19,87
20,30
20,35
20,42
20,43
20,48
20,62
20,66
20,80
20,83
20,84
20,85
20,93
21,27
21,33
21,57
21,63
21,70
21,81
21,92
21,96
21,98
21,99
22,33
22,37
22,39
22,52
22,54
22,59
22,67
22,69
22,78
22,90
22,94
22,95
22,97
22,99
23,73
23,75
23,96
24,26
24,31
24,37
24,42
24,44
24,45
24,51
24,53
24,60
24,64
24,68
24,69
24,70
24,75
24,84
24,89
24,92
24,98
25,31
25,54
26,28
26,31
26,40
26,64
26,72
26,88
26,99
27,31
27,43
27,60
27,65
27,75
28,50
28,63
28,70
28,75
28,89
28,90
28,92
29,47
29,66
30,43
30,48
30,50
30,55
30,65
30,66
30,67
30,77
30,80
30,90
31,42
31,43
31,47
31,53
31,62
31,75
31,84
31,89
32,47
32,53
32,58
32,61
32,66
32,88
33,52
33,55
33,59
33,63
33,69
33,76
33,86
33,94
34,75
34,91
35,45
35,64
35,65
35,91
36,39
36,52
36,53
36,78
36,81
36,94
36,98
37,38
37,44
37,52
37,53
37,59
37,60
37,68
37,70
37,78
37,81
37,92
37,95
37,97
38,64
38,71
39,52
39,56
39,59
39,60
39,64
39,67
39,78
39,81
39,94
39,97
39,98
40,42
40,52
40,67
40,93
41,50
41,54
41,55
41,90
41,95
42,43
42,53
42,58
42,62
42,67
42,69
42,73
42,78
42,80
42,84
42,85
42,87
42,88
42,93
43,48
43,62
43,65
43,66
43,71
43,86
44,46
44,56
44,60
44,70
44,81
44,88
45,51
45,71
45,73
46,61
47,66
47,69
47,72
47,84
48,51
48,66
48,87
48,93
49,65
49,83
49,87
50,87
51,65
51,84
51,89
52,55
52,56
52,59
52,60
52,64
52,81
52,82
52,94
52,95
52,97
52,98
52,99
53,57
53,58
53,62
53,64
53,92
54,55
54,56
54,63
54,70
54,76
54,77
54,95
55,59
55,63
55,65
55,76
55,77
55,78
55,95
55,97
56,59
56,64
56,81
56,82
57,87
58,62
58,66
58,68
58,85
58,93
59,60
59,68
59,78
59,81
59,90
59,94
59,99
60,68
60,70
60,78
60,81
60,90
60,97
60,98
61,88
62,72
62,73
63,70
63,85
63,88
63,97
64,81
64,89
65,66
65,93
66,80
67,69
67,82
68,97
69,75
69,81
73,80
73,83
73,88
74,80
74,82
74,95
75,88
76,77
76,88
76,95
78,94
78,95
80,82
80,84
80,85
80,93
81,94
81,98
84,93
84,97
85,88
87,96
90,95
90,99
92,98
92,99
95,98
