source,target
0,4
0,11
0,20
0,27
0,39
0,73
0,77
1,8
1,10
1,15
1,16
1,56
1,58
2,24
2,39
2,59
2,66
2,75
2,84
2,93
3,4
3,6
3,9
3,13
3,27
3,43
3,50
3,58
3,63
3,67
3,80
3,99
4,8
4,15
4,66
4,90
5,12
5,13
5,36
5,65
5,67
5,71
5,73
5,78
5,79
6,7
6,11
6,20
6,48
6,59
6,60
6,66
6,72
6,75
6,84
6,88
7,15
7,18
7,40
7,52
8,10
8,28
8,31
8,32
8,33
8,36
8,60
8,80
8,82
8,91
8,92
8,94
9,31
9,32
9,43
9,46
9,63
9,65
9,70
9,72
10,19
10,26
10,28
10,45
10,49
10,50
10,52
10,60
10,78
10,88
11,20
11,36
11,45
11,46
11,49
11,68
11,69
11,73
11,80
11,95
12,20
12,22
12,33
12,41
12,43
12,63
12,67
12,75
12,82
12,85
13,23
13,28
13,32
13,36
13,54
13,59
13,60
13,66
13,67
13,68
13,73
13,74
13,85
13,99
14,20
14,45
14,57
14,66
14,71
14,94
14,97
14,99
15,18
15,32
15,65
15,80
15,91
16,29
16,38
16,48
16,49
16,58
16,82
16,93
16,95
17,22
17,23
17,38
17,51
17,57
17,70
17,75
17,79
17,80
17,87
18,24
18,27
18,37
18,39
18,45
18,57
18,59
18,61
18,77
18,81
18,86
18,89
19,33
19,34
19,48
19,63
19,82
20,23
20,30
20,33
20,39
20,48
20,51
20,52
20,53
20,54
20,72
21,94
22,25
22,26
22,32
22,41
22,55
22,73
22,74
22,78
22,84
23,24
23,27
23,32
23,35
23,43
23,52
23,54
23,72
23,75
23,79
23,86
23,88
23,95
24,41
24,43
24,55
24,68
24,78
24,84
25,40
25,42
25,45
25,52
25,65
25,67
25,69
25,77
25,79
25,81
25,84
25,86
25,91
25,93
25,99
26,49
26,51
26,65
26,83
26,84
27,43
27,58
27,79
28,32
28,33
28,43
28,45
28,47
28,48
28,52
28,54
28,66
28,67
28,78
28,88
28,91
28,94
29,33
29,55
29,75
30,54
30,65
30,77
30,79
30,82
30,99
31,33
31,40
31,46
31,67
31,71
31,72
31,79
31,86
31,92
31,95
32,35
32,54
32,55
32,66
32,70
32,71
32,80
32,84
32,92
32,94
32,95
33,46
33,48
33,51
33,54
33,60
33,63
33,67
33,71
33,80
33,86
33,95
34,40
34,72
34,79
34,81
35,37
35,39
35,49
35,55
35,82
35,88
35,89
35,98
36,49
36,50
36,55
36,56
36,65
36,67
36,75
36,78
36,82
36,85
36,90
37,68
37,73
38,49
38,61
39,63
39,65
39,66
39,68
39,70
39,75
39,79
39,82
39,91
39,93
39,95
39,96
39,99
40,50
40,59
40,60
40,90
41,45
41,50
41,52
41,54
41,63
41,64
41,66
41,67
41,68
41,76
41,77
41,78
41,82
41,84
41,90
42,69
42,93
43,52
43,55
43,82
43,92
44,56
44,72
44,93
44,95
45,49
45,50
45,52
45,55
45,58
45,66
45,70
46,50
46,59
46,63
46,65
46,78
46,83
46,86
46,90
46,95
47,62
47,87
47,94
47,98
48,66
48,69
48,82
48,97
49,91
50,60
50,63
50,64
50,74
50,79
50,84
50,90
50,99
52,67
52,74
52,77
52,82
52,88
52,91
52,93
53,62
53,93
54,67
54,86
54,88
54,90
55,66
55,68
55,71
55,78
55,80
55,82
55,92
55,97
56,62
56,83
57,86
58,70
58,95
59,70
59,78
59,80
59,84
59,95
60,68
60,74
60,82
60,95
61,93
62,75
62,76
62,88
63,64
63,65
63,67
63,72
63,88
64,65
64,71
64,72
64,74
64,75
64,77
64,91
64,96
65,68
65,71
65,91
66,67
66,73
66,75
66,78
66,82
66,94
66,95
67,88
67,90
67,95
68,69
68,71
68,73
68,74
68,84
68,96
68,98
69,72
69,96
70,79
70,84
70,88
70,95
70,97
71,75
71,82
71,84
71,86
71,88
71,94
71,95
71,99
72,78
72,85
72,90
73,74
74,77
74,91
74,96
75,76
75,81
75,82
76,94
77,78
77,81
78,90
78,95
79,80
79,86
79,99
80,82
80,89
80,92
80,95
82,88
82,91
82,98
84,99
85,96
88,91
88,96
88,97
88,98
89,93
91,92
91,96
95,99
