source,target
0,11
0,15
0,16
0,26
0,31
0,56
0,59
0,67
0,72
0,77
0,81
0,85
1,7
1,18
1,20
1,21
1,24
1,33
1,44
1,63
1,72
1,80
1,86
2,3
2,20
2,31
2,42
2,44
2,48
2,54
2,55
2,84
3,13
3,19
3,40
3,41
3,42
3,47
3,50
3,54
3,56
3,57
3,58
3,60
3,62
3,65
3,69
3,73
3,76
3,87
3,90
3,96
4,13
4,26
4,29
4,39
4,57
4,60
4,64
4,65
4,71
4,79
4,98
5,18
5,27
5,30
5,44
5,66
5,76
6,17
6,34
6,36
6,52
6,57
6,81
6,85
6,95
6,96
6,99
7,9
7,22
7,25
7,27
7,29
7,34
7,63
7,66
7,75
7,76
7,86
7,92
7,96
8,12
8,22
8,25
8,38
8,42
8,47
8,53
8,60
8,70
8,75
8,79
8,82
8,85
8,90
8,92
8,94
8,97
9,14
9,19
9,31
9,44
9,46
9,54
9,59
9,63
9,76
10,22
10,52
10,57
10,68
10,71
10,85
10,87
10,95
11,15
11,18
11,20
11,28
11,32
11,33
11,42
11,50
11,53
11,56
11,67
11,73
11,78
11,94
11,97
11,98
11,99
12,16
12,22
12,24
12,29
12,37
12,39
12,42
12,43
12,47
12,48
12,49
12,54
12,65
12,67
12,70
12,78
12,82
12,83
12,90
12,92
12,97
12,98
13,23
13,24
13,34
13,35
13,37
13,41
13,45
13,46
13,50
13,51
13,57
13,60
13,62
13,64
13,70
13,71
13,75
13,81
13,84
13,89
13,91
13,96
14,27
14,30
14,76
14,92
15,31
15,34
15,53
15,82
15,94
15,95
15,98
16,18
16,32
16,39
16,41
16,45
16,47
16,48
16,58
16,59
16,60
16,65
16,67
16,73
16,75
16,77
16,78
16,81
16,84
16,85
16,99
17,18
17,21
17,30
17,33
17,34
17,63
17,71
17,72
17,80
17,83
17,92
17,99
18,21
18,29
18,33
18,39
18,49
18,59
18,78
18,80
18,83
18,91
18,93
18,95
18,97
18,98
19,46
19,47
19,52
19,58
19,60
19,73
19,74
20,26
20,29
20,33
20,45
20,49
20,59
20,61
20,67
20,70
20,77
20,79
20,81
20,82
20,87
20,90
20,97
20,98
21,29
21,30
21,39
21,42
21,44
21,49
21,55
21,56
21,58
21,63
21,64
21,72
21,78
21,80
21,83
21,86
21,87
21,93
22,24
22,32
22,35
22,36
22,37
22,38
22,43
22,46
22,47
22,49
22,51
22,53
22,54
22,55
22,56
22,61
22,62
22,70
22,75
22,81
22,83
22,84
22,90
22,92
23,26
23,29
23,49
23,50
23,51
23,55
23,71
23,72
23,80
23,83
23,91
23,92
23,94
23,97
23,98
24,25
24,34
24,37
24,38
24,42
24,43
24,47
24,49
24,50
24,54
24,70
24,81
24,82
24,97
25,38
25,43
25,48
25,51
25,52
25,60
25,61
25,62
25,67
25,77
25,85
25,96
26,31
26,37
26,55
26,56
26,59
26,60
26,70
26,71
26,75
26,79
26,81
26,84
26,87
26,90
26,97
27,30
27,44
27,61
27,66
27,76
28,32
28,33
28,36
28,43
28,53
28,54
28,78
28,85
28,94
28,96
28,97
29,36
29,39
29,42
29,45
29,46
29,47
29,49
29,55
29,57
29,62
29,63
29,70
29,72
29,75
29,80
29,81
29,86
29,89
29,91
29,93
29,98
30,33
30,34
30,40
30,44
30,66
30,76
30,83
30,86
30,92
31,38
31,46
31,48
31,49
31,52
31,54
31,67
31,71
31,77
31,82
31,83
31,90
32,34
32,35
32,40
32,41
32,43
32,45
32,47
32,49
32,54
32,55
32,60
32,64
32,67
32,68
32,70
32,81
32,89
33,34
33,44
33,63
33,66
33,80
33,86
33,88
33,92
34,36
34,60
34,62
34,75
34,92
34,96
34,97
34,98
35,36
35,37
35,42
35,46
35,48
35,49
35,51
35,54
35,55
35,60
35,62
35,67
35,74
35,82
35,83
35,84
35,87
35,97
36,38
36,43
36,56
36,69
36,70
36,84
36,85
36,96
37,38
37,50
37,51
37,54
37,55
37,62
37,70
37,73
37,78
37,81
38,41
38,43
38,48
38,52
38,61
38,70
38,74
38,77
38,79
38,96
39,45
39,46
39,56
39,57
39,59
39,60
39,69
39,70
39,73
39,80
39,81
39,83
39,93
39,97
39,98
40,41
40,47
40,51
40,58
40,60
40,76
40,84
41,45
41,51
41,56
41,60
41,65
41,79
41,81
41,83
41,84
41,86
41,89
41,96
41,99
42,44
42,49
42,55
42,57
42,60
42,62
42,68
42,70
42,72
42,74
42,78
42,85
42,87
43,50
43,65
43,68
43,75
43,82
43,85
43,90
43,96
44,55
44,62
44,66
44,67
44,68
44,80
44,94
45,56
45,57
45,60
45,64
45,69
45,70
45,72
45,73
45,75
45,77
45,79
45,80
45,81
45,84
45,89
45,96
45,97
45,98
45,99
46,47
46,59
46,69
46,70
46,81
46,92
46,97
47,48
47,54
47,58
47,62
47,64
47,65
47,68
47,69
47,72
47,73
47,74
47,75
47,81
47,90
47,94
48,52
48,56
48,63
48,67
48,73
48,77
48,89
48,96
49,51
49,52
49,53
49,60
