source,target
0,2
0,5
0,11
0,13
0,17
0,20
0,23
0,24
0,30
0,39
0,40
0,42
0,49
0,51
0,64
0,66
0,68
0,78
0,85
1,3
1,4
1,14
1,18
1,27
1,30
1,42
1,51
1,57
1,64
1,72
1,83
1,84
2,5
2,7
2,16
2,40
2,44
2,46
2,48
2,49
2,53
2,62
2,64
2,68
2,69
2,76
2,81
2,88
2,89
2,91
2,98
3,13
3,18
3,19
3,21
3,35
3,45
3,51
3,53
3,61
3,64
3,70
3,73
3,74
3,80
3,86
3,99
4,5
4,11
4,12
4,20
4,24
4,30
4,36
4,40
4,43
4,60
4,69
4,76
4,78
4,80
4,82
4,88
4,90
4,93
5,6
5,9
5,10
5,13
5,15
5,17
5,20
5,26
5,30
5,34
5,36
5,39
5,40
5,42
5,43
5,47
5,49
5,51
5,57
5,58
5,60
5,63
5,64
5,65
5,68
5,69
5,71
5,76
5,78
5,80
5,82
5,84
5,85
5,88
5,89
5,90
5,93
6,7
6,11
6,13
6,17
6,20
6,25
6,27
6,30
6,36
6,43
6,45
6,51
6,64
6,72
6,76
6,78
6,85
6,96
7,11
7,16
7,48
7,55
7,62
7,65
7,72
7,76
7,83
7,85
7,88
7,96
7,99
8,9
8,14
8,23
8,25
8,28
8,45
8,60
8,63
8,80
8,84
8,86
8,98
9,13
9,16
9,20
9,25
9,28
9,30
9,45
9,46
9,49
9,62
9,68
9,69
9,71
9,76
9,83
9,88
9,89
9,90
10,17
10,32
10,37
10,39
10,40
10,41
10,49
10,55
10,60
10,73
10,76
10,77
10,80
10,81
10,83
10,89
10,98
11,14
11,15
11,17
11,20
11,29
11,36
11,40
11,48
11,51
11,55
11,58
11,63
11,64
11,71
11,82
11,83
11,84
11,85
11,88
12,16
12,29
12,37
12,38
12,48
12,61
12,73
12,75
12,91
13,17
13,20
13,23
13,25
13,28
13,30
13,36
13,39
13,45
13,50
13,61
13,64
13,68
13,85
13,86
13,88
13,91
14,17
14,18
14,51
14,63
14,66
14,75
14,80
14,84
14,85
15,39
15,83
15,86
15,89
15,98
15,99
16,20
16,32
16,39
16,41
16,42
16,45
16,57
16,60
16,62
16,63
16,65
16,69
16,77
16,78
16,85
16,90
17,20
17,30
17,39
17,40
17,51
17,55
17,57
17,58
17,60
17,63
17,65
17,68
17,69
17,70
17,76
17,80
17,84
17,86
17,87
17,89
17,96
18,30
18,34
18,50
18,74
18,81
