source,target
0,2
0,9
0,20
0,25
0,31
0,34
0,37
0,45
0,51
0,52
0,53
0,66
0,74
0,85
0,97
1,6
1,7
1,14
1,19
1,26
1,28
1,30
1,35
1,42
1,44
1,46
1,47
1,49
1,50
1,52
1,55
1,58
1,59
1,64
1,67
1,70
1,74
1,80
1,83
1,86
1,97
2,3
2,16
2,19
2,31
2,37
2,42
2,45
2,46
2,47
2,54
2,55
2,56
2,64
2,66
2,69
2,72
2,74
2,77
2,91
2,92
2,95
2,99
3,12
3,22
3,30
3,33
3,38
3,43
3,45
3,46
3,50
3,52
3,53
3,58
3,59
3,64
3,93
4,5
4,8
4,11
4,13
4,14
4,16
4,19
4,20
4,28
4,30
4,38
4,45
4,46
4,47
4,51
4,52
4,55
4,58
4,63
4,64
4,71
4,74
4,78
4,80
4,83
4,84
4,86
4,88
4,90
4,97
5,9
5,15
5,16
5,18
5,19
5,28
5,34
5,50
5,51
5,54
5,55
5,60
5,61
5,62
5,66
5,68
5,70
5,71
5,73
5,76
5,85
5,90
5,91
5,92
5,95
5,99
6,16
6,18
6,23
6,24
6,42
6,44
6,45
6,47
6,50
6,56
6,59
6,64
6,65
6,69
6,71
6,74
6,75
6,79
6,80
6,82
6,83
6,91
6,92
6,99
7,16
7,30
7,36
7,74
7,78
7,87
7,98
8,9
8,10
8,11
8,12
8,14
8,16
8,19
8,24
8,33
8,39
8,41
8,45
8,52
8,55
8,62
8,63
8,67
8,69
8,74
8,78
8,83
8,84
8,89
8,94
8,95
9,15
9,33
9,36
9,55
9,68
9,70
9,76
9,82
9,83
9,89
9,95
10,16
10,19
10,23
10,40
10,45
10,46
10,47
10,49
10,51
10,52
10,55
10,56
10,60
10,61
10,62
10,63
10,64
10,69
10,71
10,73
10,79
10,89
10,92
10,94
10,95
11,15
11,16
11,19
11,21
11,22
11,24
11,25
11,26
11,27
11,29
11,31
11,38
11,41
11,46
11,47
11,49
11,50
11,55
11,56
11,61
11,63
11,64
11,69
11,71
11,77
11,78
11,84
11,89
11,90
11,92
12,14
12,18
12,19
12,26
12,28
12,30
12,33
12,38
12,39
12,41
12,43
12,45
12,51
12,52
12,59
12,64
12,69
12,74
12,75
12,82
12,83
12,86
12,90
12,93
12,94
13,19
13,21
13,28
13,29
13,36
13,52
13,57
13,59
13,62
13,63
13,69
13,76
13,77
13,80
13,83
13,86
13,88
14,15
14,24
14,25
14,26
14,41
14,42
14,50
14,56
14,58
14,59
14,62
14,64
14,66
14,70
14,76
14,77
14,80
14,82
14,83
15,26
15,34
15,36
15,39
15,41
15,43
15,59
15,67
15,74
15,79
15,80
15,81
15,86
15,88
15,95
15,96
16,18
16,19
16,25
16,26
16,28
16,40
16,41
16,42
16,47
16,51
16,53
16,55
16,56
16,58
16,64
16,68
16,70
16,71
16,73
16,74
16,75
16,79
16,81
16,84
16,85
16,91
16,92
16,95
18,23
18,24
18,29
18,35
18,39
18,41
18,44
18,47
18,48
18,49
18,64
18,66
18,67
18,74
18,82
18,83
18,85
18,93
19,20
19,22
19,24
19,25
19,26
19,27
19,28
19,29
19,31
19,34
19,38
19,41
19,44
19,47
19,49
19,50
19,52
19,53
19,55
19,58
19,59
19,61
19,62
19,63
19,64
19,69
19,70
19,71
19,73
19,75
19,76
19,78
19,81
19,84
19,85
19,92
19,95
20,28
20,30
20,34
20,45
20,47
20,55
20,61
20,69
20,90
21,22
21,25
21,26
21,31
21,35
21,38
21,41
21,42
21,44
21,49
21,52
21,55
21,56
21,58
21,59
21,61
21,63
21,64
21,70
21,78
21,90
21,91
21,94
21,98
22,27
22,30
22,38
22,47
22,54
22,61
22,65
22,70
22,88
22,92
23,42
23,46
23,56
23,60
23,69
23,71
23,73
23,89
23,99
24,29
24,48
24,49
24,55
24,60
24,64
24,68
24,84
24,85
24,90
24,91
24,95
24,97
25,26
25,29
25,31
25,38
25,45
25,46
25,49
25,52
25,57
25,58
25,59
25,64
25,68
25,70
25,84
25,85
25,86
25,88
25,97
25,99
26,31
26,33
26,41
26,42
26,43
26,49
26,50
26,51
26,60
26,70
26,79
26,83
26,90
26,94
27,33
27,38
27,39
27,56
27,77
27,83
27,84
27,96
28,30
28,33
28,34
28,36
28,39
28,42
28,47
28,51
28,52
28,55
28,64
28,66
28,67
28,74
28,83
28,85
28,86
28,88
28,93
28,94
28,95
28,96
28,97
29,34
29,44
29,49
29,52
29,55
29,63
29,64
29,70
29,71
29,74
29,85
29,93
29,95
29,97
30,33
30,34
30,37
30,41
30,46
30,47
30,51
30,78
30,81
30,86
30,88
30,89
30,96
30,97
31,36
31,38
31,39
31,43
31,49
31,53
31,70
31,89
31,92
31,97
31,99
32,72
33,40
33,42
33,51
33,55
33,78
33,79
33,82
33,83
33,94
34,35
34,39
34,44
34,47
34,49
34,51
34,52
34,55
34,59
34,62
34,69
34,71
34,74
34,75
34,78
34,82
34,85
34,89
34,92
34,95
35,37
35,39
35,44
35,46
35,47
35,50
35,52
35,57
35,64
35,66
35,74
35,78
35,81
35,82
35,83
35,85
35,91
35,96
35,97
36,38
36,39
36,41
36,63
36,66
36,79
36,84
36,87
36,88
36,92
36,97
37,38
37,39
37,46
37,49
37,50
37,58
37,59
37,71
37,83
37,85
37,88
37,90
38,47
38,49
38,52
38,53
38,58
38,61
38,64
38,67
38,69
38,70
38,71
38,74
38,78
38,79
38,83
38,85
38,88
38,90
38,99
39,41
39,47
39,52
39,55
39,56
39,64
39,66
39,67
39,71
39,76
39,81
39,82
39,83
39,87
39,88
39,93
39,99
40,44
40,49
40,55
40,56
40,60
40,73
40,92
40,94
41,43
41,44
41,47
41,59
41,60
41,74
41,78
41,82
41,85
41,92
41,95
42,43
42,45
42,47
42,50
42,51
42,53
42,55
42,56
42,64
42,68
42,69
42,70
42,71
42,73
42,74
42,78
42,83
42,86
42,88
42,94
42,95
42,97
43,47
43,59
43,60
43,63
43,71
43,74
43,75
43,82
43,86
43,88
43,98
44,47
44,52
44,55
44,64
44,69
44,77
44,85
44,88
44,93
45,49
45,50
45,52
45,53
45,54
45,55
45,58
45,59
45,63
45,64
45,68
45,69
45,73
45,74
45,79
45,82
45,83
45,85
45,92
45,98
46,47
46,58
46,59
46,60
46,63
46,66
46,69
46,72
46,73
46,74
46,79
46,83
46,85
46,90
46,95
47,51
47,53
47,55
47,58
47,63
47,68
47,69
47,71
47,74
47,79
47,82
47,86
47,89
47,91
47,99
48,60
48,98
49,52
49,55
49,60
49,61
49,63
49,67
49,69
49,70
49,74
49,78
49,79
49,82
49,83
49,89
49,90
49,93
49,95
49,99
50,55
50,56
50,58
50,64
50,76
50,77
50,82
50,91
50,94
50,97
51,53
51,54
51,55
51,62
51,64
51,68
51,69
51,70
51,74
51,75
51,78
51,81
51,88
51,90
51,95
52,54
52,55
52,59
52,68
52,69
52,71
52,73
52,75
52,81
52,82
52,83
52,84
52,85
52,88
52,89
52,90
52,97
52,99
53,57
53,61
53,70
53,79
53,82
53,84
53,87
53,93
54,64
54,67
54,68
54,74
54,79
54,85
54,88
54,95
54,97
55,63
55,64
55,68
55,69
55,70
55,74
55,77
55,78
55,81
55,83
55,84
55,85
55,89
55,95
55,97
56,59
56,69
56,81
56,83
56,96
57,70
57,72
57,84
57,89
58,59
58,62
58,63
58,69
58,79
58,80
58,83
58,90
58,91
58,94
59,63
59,66
59,69
59,73
59,74
59,82
59,83
59,88
59,90
59,96
60,61
60,73
60,78
60,79
61,64
61,66
61,68
61,73
61,75
61,88
61,96
62,67
62,69
62,70
62,75
62,76
62,84
62,90
62,99
63,70
63,71
63,76
63,78
63,79
63,86
64,68
64,69
64,71
64,73
64,74
64,75
64,76
64,78
64,80
64,83
64,84
64,86
64,88
64,91
64,92
64,93
64,95
64,97
64,99
65,80
65,98
66,68
66,74
66,75
66,82
66,92
66,94
67,70
67,75
67,79
67,81
67,85
67,86
67,87
67,95
68,69
68,73
68,74
68,85
68,89
68,92
68,95
69,70
69,73
69,75
69,76
69,81
69,83
69,86
69,90
69,95
70,86
70,89
70,95
70,99
71,74
71,86
71,88
71,91
71,97
73,96
74,78
74,81
74,82
74,85
74,95
74,99
75,85
75,86
75,94
76,83
76,86
77,78
77,83
78,85
78,91
78,95
78,96
79,83
79,96
80,83
80,92
80,93
80,97
80,99
81,82
81,83
81,96
81,97
82,83
82,89
82,98
83,87
83,93
83,97
83,99
84,85
84,87
84,92
84,95
85,95
85,96
85,97
86,88
87,98
88,95
88,96
88,97
89,92
89,95
90,92
90,95
91,94
91,97
92,95
92,99
96,98
97,99
